train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.92,0.23,0.72,0.23248830612967997,39.52301204204559,0.07,0.93,0.23,0.7,0.2348819136619568,5.87204784154892,1712905435,,True,15,fdde9135,2024-04-12_09-03-55,597.5612468719482,8969.701875686646,10616,AT-MB-PC-EOS,127.0.0.1,8969.701875686646,15,256,10,0.2,0.001,fdde9135
0.08,0.81,0.1,0.51,0.4549810214954264,77.34677365422249,0.07,0.83,0.11,0.51,0.43307613611221313,10.826903402805328,1712898960,,True,5,0e0e7231,2024-04-12_07-16-00,375.3784477710724,1907.9442620277405,16840,AT-MB-PC-EOS,127.0.0.1,1907.9442620277405,5,128,6,0.5,1e-05,0e0e7231
0.08,0.96,0.74,0.95,0.11772691167014486,20.013574983924627,0.07,0.93,0.43,0.81,0.21655485153198242,5.4138712882995605,1712918717,,True,100,c470c4bf,2024-04-12_12-45-17,195.64007377624512,19722.794632434845,3880,AT-MB-PC-EOS,127.0.0.1,19722.794632434845,100,128,3,0.0,0.001,c470c4bf
0.08,0.92,0.12,0.57,0.30079709694666024,51.135506480932236,0.07,0.91,0.13,0.54,0.30495080202817915,7.623770050704479,1712908474,,True,5,51ae6d82,2024-04-12_09-54-34,600.997095823288,3004.827785015106,15148,AT-MB-PC-EOS,127.0.0.1,3004.827785015106,5,128,10,0.2,0.0001,51ae6d82
0.08,0.79,0.09,0.48,0.4984879938995137,84.74295896291733,0.07,0.82,0.09,0.45,0.45535128831863403,11.38378220796585,1712909471,,True,5,306a4c13,2024-04-12_10-11-11,195.10429644584656,988.7401232719421,37848,AT-MB-PC-EOS,127.0.0.1,988.7401232719421,5,128,3,0.2,1e-05,306a4c13
0.08,0.95,0.64,0.92,0.14214677611256346,24.16495193913579,0.07,0.94,0.42,0.82,0.19010010063648225,4.752502515912056,1712946729,,True,100,782a5a01,2024-04-12_20-32-09,371.1342582702637,37249.69025230408,42348,AT-MB-PC-EOS,127.0.0.1,37249.69025230408,100,256,6,0.0,0.0001,782a5a01
0.08,0.69,0.08,0.49,0.5742949978393667,97.63014963269234,0.07,0.76,0.08,0.4,0.521947478055954,13.04868695139885,1712921762,,True,5,da6bf540,2024-04-12_13-36-02,609.4710102081299,3036.7290773391724,18716,AT-MB-PC-EOS,127.0.0.1,3036.7290773391724,5,64,10,0.5,1e-05,da6bf540
0.08,0.81,0.1,0.51,0.45497334915048937,77.34546935558319,0.07,0.83,0.11,0.51,0.43314605832099917,10.828651458024979,1712923660,,True,5,fba264c1,2024-04-12_14-07-40,373.18788027763367,1882.4161038398743,26324,AT-MB-PC-EOS,127.0.0.1,1882.4161038398743,5,256,6,0.5,1e-05,fba264c1
0.08,0.95,0.71,0.94,0.12314054845448802,20.933893237262964,0.07,0.94,0.42,0.82,0.20541325747966765,5.135331436991692,1712960903,,True,100,4af6072b,2024-04-13_00-28-23,371.65953612327576,37234.08125090599,12568,AT-MB-PC-EOS,127.0.0.1,37234.08125090599,100,128,6,0.0,0.001,4af6072b
0.08,0.94,0.59,0.91,0.1518352988449966,25.812000803649426,0.07,0.94,0.42,0.82,0.19309741854667664,4.827435463666916,1712968410,,True,100,def2daf7,2024-04-13_02-33-30,371.2647683620453,37162.930148124695,40128,AT-MB-PC-EOS,127.0.0.1,37162.930148124695,100,256,6,0.2,0.001,def2daf7
0.08,0.95,0.64,0.92,0.14277856924078045,24.272356770932674,0.07,0.94,0.42,0.82,0.19260962069034576,4.815240517258644,1712983950,,True,100,91861b06,2024-04-13_06-52-30,370.67831206321716,37210.0437746048,42320,AT-MB-PC-EOS,127.0.0.1,37210.0437746048,100,64,6,0.0,0.0001,91861b06
0.08,0.95,0.64,0.92,0.14213596512289609,24.163114070892334,0.07,0.94,0.43,0.82,0.19172491103410721,4.79312277585268,1712998125,,True,100,0e8b40fc,2024-04-13_10-48-45,371.0376009941101,37189.16719913483,32596,AT-MB-PC-EOS,127.0.0.1,37189.16719913483,100,128,6,0.0,0.0001,0e8b40fc
0.08,0.95,0.7,0.94,0.1244719050167238,21.160223852843046,0.07,0.94,0.43,0.83,0.19768956154584885,4.942239038646221,1713005634,,True,100,efec39c5,2024-04-13_12-53-54,373.17836475372314,37189.494712114334,36420,AT-MB-PC-EOS,127.0.0.1,37189.494712114334,100,128,6,0.0,0.001,efec39c5
0.08,0.92,0.12,0.56,0.29314230899600424,49.83419252932072,0.07,0.92,0.12,0.6,0.28007679104804994,7.001919776201248,1712985860,,True,5,fecd34cb,2024-04-13_07-24-20,373.0552222728729,1875.9239733219147,30420,AT-MB-PC-EOS,127.0.0.1,1875.9239733219147,5,64,6,0.2,0.0001,fecd34cb
0.08,0.93,0.41,0.84,0.1894520739422125,32.206852570176125,0.07,0.93,0.35,0.79,0.2063385808467865,5.1584645211696625,1713002634,,True,45,1427e390,2024-04-13_12-03-54,371.5770263671875,16766.367654800415,39648,AT-MB-PC-EOS,127.0.0.1,16766.367654800415,45,64,6,0.2,0.001,1427e390
0.08,0.95,0.64,0.92,0.14318445473909377,24.341357305645943,0.07,0.94,0.42,0.82,0.19340679049491882,4.835169762372971,1713035334,,True,100,c491ddc1,2024-04-13_21-08-54,370.6778037548065,37196.30034136772,40608,AT-MB-PC-EOS,127.0.0.1,37196.30034136772,100,128,6,0.0,0.0001,c491ddc1
0.08,0.95,0.64,0.92,0.1431559666991234,24.336514338850975,0.07,0.94,0.42,0.82,0.19221712052822112,4.805428013205528,1713038573,,True,100,fe72b882,2024-04-13_22-02-53,263.2264904975891,35929.92319703102,30088,AT-MB-PC-EOS,127.0.0.1,35929.92319703102,100,128,6,0.0,0.0001,fe72b882
0.08,0.93,0.27,0.75,0.224761912971735,38.20952520519495,0.07,0.93,0.24,0.71,0.2308289712667465,5.770724281668663,1713011251,,True,15,165da500,2024-04-13_14-27-31,372.4253263473511,5608.04275393486,8752,AT-MB-PC-EOS,127.0.0.1,5608.04275393486,15,128,6,0.2,0.001,165da500
0.08,0.93,0.29,0.78,0.2156262921936372,36.65646967291832,0.07,0.93,0.26,0.72,0.24599936097860337,6.149984024465084,1713016849,,True,15,e18ccf33,2024-04-13_16-00-49,371.29502153396606,5588.920687675476,17760,AT-MB-PC-EOS,127.0.0.1,5588.920687675476,15,128,6,0.0,0.001,e18ccf33
0.08,0.95,0.7,0.94,0.12482976036913254,21.221059262752533,0.07,0.94,0.44,0.83,0.197858304977417,4.946457624435425,1713044649,,True,100,df5a6eb5,2024-04-13_23-44-09,158.11292004585266,27791.88926076889,24200,AT-MB-PC-EOS,127.0.0.1,27791.88926076889,100,128,6,0.0,0.001,df5a6eb5
