train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.6,0.09,0.51,0.6622802629190333,112.58764469623566,0.07,0.68,0.1,0.51,0.5855808675289154,14.639521688222885,1712228972,,True,5,df6938b1,2024-04-04_13-09-32,211.83649587631226,1094.2120263576508,35436,AT-MB-PC-EOS,127.0.0.1,1094.2120263576508,5,256,6,0.5,1e-05,df6938b1
0.08,0.96,0.8,0.96,0.10031029722269844,17.052750527858734,0.07,0.93,0.42,0.81,0.23314079344272615,5.828519836068153,1712248034,,True,100,692a4e9e,2024-04-04_18-27-14,161.29502892494202,20133.210458755493,23984,AT-MB-PC-EOS,127.0.0.1,20133.210458755493,100,128,6,0.0,0.001,692a4e9e
0.08,0.93,0.26,0.75,0.22421290453742532,38.116193771362305,0.07,0.93,0.23,0.67,0.25868420720100405,6.467105180025101,1712232258,,True,15,f3fa735a,2024-04-04_14-04-18,222.73543190956116,3277.958836078644,37280,AT-MB-PC-EOS,127.0.0.1,3277.958836078644,15,256,6,0.2,0.001,f3fa735a
0.08,0.94,0.52,0.87,0.17123722824103693,29.110328800976276,0.07,0.93,0.35,0.79,0.21644255965948106,5.411063991487026,1712237459,,True,45,511524ea,2024-04-04_15-30-59,114.7859799861908,5190.837461471558,34744,AT-MB-PC-EOS,127.0.0.1,5190.837461471558,45,64,3,0.0,0.0001,511524ea
0.08,0.93,0.31,0.76,0.21960087703431355,37.3321490958333,0.07,0.93,0.26,0.71,0.23448339402675628,5.862084850668907,1712234351,,True,15,425072ad,2024-04-04_14-39-11,113.24362206459045,1737.9340522289276,22756,AT-MB-PC-EOS,127.0.0.1,1737.9340522289276,15,64,3,0.0,0.0001,425072ad
0.08,0.96,0.83,0.97,0.09213957895031746,15.66372842155397,0.07,0.93,0.43,0.81,0.23486606061458587,5.871651515364647,1712245742,,True,100,a02b8d97,2024-04-04_17-49-02,113.83134484291077,11381.380094051361,32084,AT-MB-PC-EOS,127.0.0.1,11381.380094051361,100,64,3,0.0,0.001,a02b8d97
0.08,0.93,0.31,0.76,0.21900422989445575,37.230719082057476,0.07,0.93,0.27,0.71,0.23480044364929198,5.8700110912323,1712239202,,True,15,89f096be,2024-04-04_16-00-02,115.82445406913757,1735.027536869049,31064,AT-MB-PC-EOS,127.0.0.1,1735.027536869049,15,256,3,0.0,0.0001,89f096be
0.08,0.94,0.57,0.89,0.1604436634656261,27.275422789156437,0.07,0.94,0.39,0.8,0.21993045061826705,5.4982612654566765,1712243059,,True,45,540b9784,2024-04-04_17-04-19,110.48620867729187,5146.834910154343,27892,AT-MB-PC-EOS,127.0.0.1,5146.834910154343,45,128,3,0.0,0.001,540b9784
0.08,0.96,0.82,0.97,0.09467795778285054,16.095252823084593,0.07,0.94,0.44,0.8,0.23863664209842683,5.9659160524606705,1712249183,,True,100,873291c3,2024-04-04_18-46-23,69.12251138687134,9973.0004196167,30824,AT-MB-PC-EOS,127.0.0.1,9973.0004196167,100,128,3,0.0,0.001,873291c3
0.08,0.93,0.26,0.74,0.2260376314029974,38.42639733850956,0.07,0.92,0.24,0.7,0.24269996225833892,6.067499056458473,1712243615,,True,15,833ad8dc,2024-04-04_17-13-35,109.97755122184753,1687.3251478672028,24660,AT-MB-PC-EOS,127.0.0.1,1687.3251478672028,15,128,3,0.5,0.001,833ad8dc
0.08,0.96,0.83,0.97,0.0934777945280075,15.891225069761276,0.07,0.93,0.43,0.82,0.23296100318431853,5.824025079607964,1712250898,,True,100,6c030193,2024-04-04_19-14-58,50.5932936668396,7831.551338195801,30920,AT-MB-PC-EOS,127.0.0.1,7831.551338195801,100,128,3,0.0,0.001,6c030193
0.08,0.93,0.26,0.73,0.22798017399276005,38.75662957876921,0.07,0.92,0.24,0.71,0.24834995448589325,6.208748862147331,1712245316,,True,15,4a1c499a,2024-04-04_17-41-56,113.01185846328735,1692.2548341751099,14736,AT-MB-PC-EOS,127.0.0.1,1692.2548341751099,15,128,3,0.5,0.001,4a1c499a
0.08,0.96,0.82,0.97,0.09487777315080166,16.129221435636282,0.07,0.93,0.43,0.81,0.23512292861938477,5.878073215484619,1712251638,,True,100,9ca7e032,2024-04-04_19-27-18,36.578920125961304,6309.264900684357,16852,AT-MB-PC-EOS,127.0.0.1,6309.264900684357,100,256,3,0.0,0.001,9ca7e032
