train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_ranking_accuracy_0.1,test_ranking_accuracy_0.2,test_ranking_accuracy_0.3,test_ranking_accuracy_0.4,test_ranking_accuracy_0.5,test_ranking_accuracy_0.6,test_ranking_accuracy_0.7,test_ranking_accuracy_0.8,test_ranking_accuracy_0.9,test_ranking_accuracy_1.0,test_ranking_accuracy_1.1,test_ranking_accuracy_1.2,test_ranking_accuracy_1.3,test_ranking_accuracy_1.4,test_ranking_accuracy_1.5,test_ranking_accuracy_1.6,test_ranking_accuracy_1.7,test_ranking_accuracy_1.8,test_ranking_accuracy_1.9,test_ranking_accuracy_2.0,test_mean_loss,test_sum_loss
0.23,0.87,0.94,0.11,0.34,0.23482325626722234,354.58311696350574,0.29,0.81,0.91,0.17,0.41,0.88,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29218700997255465,94.66859123110771,0.29,0.81,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28729236378897854,93.08272586762905
0.23,0.88,0.94,0.11,0.33,0.2313627761918188,349.3577920496464,0.29,0.82,0.91,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.29131260031351336,94.38528250157833,0.29,0.81,0.91,0.16,0.4,0.88,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2858764241782971,92.62396143376827
0.23,0.88,0.94,0.11,0.33,0.22987194050424145,347.1066301614046,0.3,0.81,0.9,0.17,0.42,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.29577613916294077,95.8314690887928,0.29,0.81,0.9,0.17,0.41,0.88,0.9,0.92,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.29100895599450594,94.28690174221992
0.23,0.88,0.94,0.11,0.33,0.2275069685369138,343.5355224907398,0.29,0.81,0.91,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.29328339726284697,95.02382071316242,0.29,0.81,0.91,0.16,0.4,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28605066883711167,92.68041670322418
0.23,0.88,0.94,0.1,0.32,0.2253426804151756,340.26744742691517,0.3,0.81,0.91,0.17,0.42,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.30175951045052507,97.77008138597012,0.3,0.81,0.91,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.29735305463826217,96.34238970279694
0.22,0.88,0.94,0.1,0.32,0.2221410216183852,335.43294264376163,0.29,0.82,0.91,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2920115386814247,94.6117385327816,0.28,0.81,0.91,0.16,0.4,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2848101610110866,92.27849216759205
0.22,0.89,0.94,0.1,0.32,0.22010445958928557,332.3577339798212,0.29,0.81,0.91,0.17,0.41,0.88,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.29295895998308685,94.91870303452015,0.29,0.81,0.91,0.16,0.4,0.88,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28571374328048144,92.57125282287598
0.22,0.89,0.94,0.1,0.31,0.21667011378221954,327.1718718111515,0.29,0.81,0.91,0.17,0.41,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.29112522253467715,94.32457210123539,0.29,0.81,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28585970535138505,92.61854453384876
0.22,0.89,0.95,0.1,0.31,0.21508170311024646,324.77337169647217,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28950800001621246,93.80059200525284,0.28,0.82,0.91,0.16,0.4,0.88,0.91,0.92,0.94,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28358171309953856,91.88047504425049
0.21,0.89,0.95,0.09,0.31,0.21276800838724666,321.27969266474247,0.29,0.81,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.29029203822583327,94.05462038516998,0.29,0.81,0.91,0.16,0.4,0.89,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28558283552159497,92.52883870899677
0.21,0.9,0.95,0.09,0.3,0.20972829121627554,316.6897197365761,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29140624072816634,94.4156219959259,0.28,0.81,0.9,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2843821607990029,92.13982009887695
0.21,0.9,0.95,0.09,0.3,0.20721454162471342,312.89395785331726,0.29,0.81,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2926841415004966,94.82966184616089,0.29,0.81,0.91,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28731761776186804,93.09090815484524
0.21,0.9,0.95,0.09,0.3,0.2063173605412837,311.53921441733837,0.29,0.82,0.91,0.17,0.41,0.89,0.9,0.92,0.94,0.95,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.2917672109640675,94.53257635235786,0.29,0.81,0.91,0.16,0.4,0.88,0.9,0.91,0.93,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2864687545340002,92.81587646901608
0.2,0.9,0.95,0.09,0.3,0.2029790695485295,306.49839501827955,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28779600050162385,93.24590416252613,0.28,0.82,0.91,0.16,0.4,0.88,0.9,0.92,0.93,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2821787253574089,91.42590701580048
0.2,0.9,0.95,0.09,0.29,0.2009031484952036,303.36375422775745,0.29,0.81,0.91,0.17,0.42,0.88,0.9,0.92,0.93,0.94,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2927535641248579,94.85215477645397,0.29,0.81,0.91,0.16,0.41,0.89,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2864305727919679,92.80350558459759
0.2,0.9,0.95,0.08,0.29,0.19901885880737116,300.51847679913044,0.29,0.82,0.91,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,1.0,0.99,1.0,1.0,1.0,0.29213376393840634,94.65133951604366,0.29,0.81,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28842994952459394,93.45130364596844
0.2,0.91,0.95,0.08,0.29,0.1969706747014791,297.42571879923344,0.29,0.81,0.91,0.17,0.42,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.29278647826041704,94.86281895637512,0.29,0.81,0.91,0.16,0.41,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28520494069398183,92.40640078485012
0.2,0.91,0.95,0.08,0.29,0.19514629159443425,294.67090030759573,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.28798705242850164,93.30780498683453,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2821045541376979,91.40187554061413
0.19,0.91,0.95,0.08,0.28,0.19329991593266166,291.8828730583191,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2878922331204385,93.27708353102207,0.28,0.82,0.91,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2818121070755117,91.30712269246578
0.19,0.91,0.95,0.08,0.28,0.19075378341884014,288.0382129624486,0.29,0.82,0.91,0.17,0.41,0.88,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2905978320373429,94.1536975800991,0.28,0.81,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2842798040328938,92.1066565066576
0.19,0.91,0.96,0.08,0.28,0.18907250522185634,285.4994828850031,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28691384306660406,92.96008515357971,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2806072504616078,90.91674914956093
0.19,0.91,0.96,0.08,0.28,0.18719590590983037,282.66581792384386,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2873066443444034,93.08735276758671,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.2821626695861787,91.4207049459219
0.19,0.91,0.96,0.08,0.28,0.18572025364696584,280.43758300691843,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2864076847463478,92.7960898578167,0.28,0.81,0.91,0.16,0.4,0.88,0.9,0.92,0.93,0.94,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.28136717256756477,91.16296391189098
0.18,0.92,0.96,0.07,0.27,0.18385221908325391,277.6168508157134,0.28,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2849052009391196,92.30928510427475,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2795460088247502,90.57290685921907
0.18,0.92,0.96,0.07,0.27,0.1818444912451387,274.5851817801595,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.28532921325093435,92.44666509330273,0.28,0.82,0.91,0.16,0.4,0.89,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28061979526170977,90.92081366479397
0.18,0.92,0.96,0.07,0.27,0.18102960467634613,273.35470306128263,0.29,0.82,0.91,0.17,0.41,0.88,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.28751962700927697,93.15635915100574,0.28,0.81,0.91,0.16,0.4,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2822523825790411,91.44977195560932
0.18,0.92,0.96,0.07,0.27,0.1791428468776065,270.5056987851858,0.29,0.82,0.91,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2874084685779648,93.1203438192606,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28224338830253226,91.44685781002045
0.18,0.92,0.96,0.07,0.27,0.17726330326389003,267.66758792847395,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.286562055165385,92.84610587358475,0.28,0.82,0.91,0.16,0.4,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27809837911232016,90.10387483239174
0.18,0.92,0.96,0.07,0.26,0.17618490794537872,266.0392109975219,0.29,0.82,0.91,0.17,0.41,0.88,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2869293468050015,92.96510836482048,0.28,0.82,0.91,0.16,0.4,0.88,0.91,0.92,0.93,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.280790476427402,90.97611436247826
0.17,0.92,0.96,0.07,0.26,0.17475728820392628,263.8835051879287,0.29,0.82,0.91,0.17,0.41,0.89,0.9,0.92,0.93,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2866736051201085,92.88224805891514,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28026489366167856,90.80582554638386
0.17,0.92,0.96,0.07,0.26,0.17318294947313156,261.5062537044287,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2856652887974992,92.55555357038975,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27933847485685054,90.50566585361958
0.17,0.92,0.96,0.07,0.26,0.1718775107321755,259.535041205585,0.29,0.82,0.91,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2864806969868548,92.81974582374096,0.28,0.82,0.91,0.16,0.4,0.88,0.91,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99,0.99,0.2797501020501425,90.63903306424618
0.17,0.93,0.96,0.07,0.26,0.17082386785587728,257.9440404623747,0.28,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2844524957515575,92.16260862350464,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27930402010679245,90.49450251460075
0.17,0.93,0.96,0.07,0.26,0.16956367154685867,256.0411440357566,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.28722680521048144,93.06148488819599,0.28,0.82,0.91,0.16,0.4,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2799948009167924,90.71831549704075
0.17,0.93,0.96,0.07,0.26,0.16858768294386517,254.5674012452364,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.2850603845292403,92.35956458747387,0.28,0.82,0.91,0.16,0.4,0.88,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.27859547136374463,90.26493272185326
0.17,0.93,0.96,0.06,0.25,0.16723578917170992,252.52604164928198,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.28537072816196785,92.46011592447758,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.99,0.2787765304983398,90.3235958814621
0.17,0.93,0.96,0.06,0.25,0.1667895433523797,251.85221046209335,0.29,0.82,0.91,0.17,0.41,0.88,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2866099262955012,92.8616161197424,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2796213287446234,90.59731051325798
0.17,0.93,0.96,0.06,0.25,0.16545647992104884,249.83928468078375,0.28,0.82,0.91,0.16,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2845742644075258,92.20206166803837,0.28,0.82,0.91,0.16,0.39,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.27750310784688703,89.9110069423914
0.16,0.93,0.96,0.06,0.25,0.16492381518743685,249.03496093302965,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2854747019340227,92.49380342662334,0.28,0.82,0.91,0.16,0.4,0.88,0.9,0.92,0.94,0.94,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2783828720818331,90.19605055451393
0.16,0.93,0.96,0.06,0.25,0.16361877824000964,247.06435514241457,0.28,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.28408473106906,92.04345286637545,0.28,0.82,0.91,0.16,0.4,0.89,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.27774278290661764,89.98866166174412
0.16,0.93,0.96,0.06,0.25,0.1635647512478939,246.98277438431978,0.28,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28479374774996147,92.27317427098751,0.28,0.82,0.91,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27734548814686727,89.859938159585
0.16,0.93,0.96,0.06,0.25,0.16255215046224214,245.45374719798565,0.28,0.82,0.91,0.16,0.41,0.88,0.9,0.92,0.93,0.94,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2840698666318699,92.03863678872585,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2775892446530454,89.93891526758671
0.16,0.93,0.96,0.06,0.25,0.16193371986513896,244.51991699635983,0.28,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.99,0.2844028488997324,92.1465230435133,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27717281634240976,89.80399249494076
0.16,0.93,0.97,0.06,0.25,0.16133021907202455,243.60863079875708,0.29,0.82,0.91,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.28510492226039924,92.37399481236935,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2782237199537548,90.14448526501656
0.16,0.93,0.97,0.06,0.25,0.16064139746178854,242.5685101673007,0.28,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.93,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2840515538406225,92.03270344436169,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2772996248102482,89.84507843852043
0.16,0.93,0.97,0.06,0.25,0.16072731752269315,242.69824945926666,0.29,0.82,0.91,0.17,0.41,0.9,0.91,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2855554590070689,92.51996871829033,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27896860324674183,90.38582745194435
0.16,0.93,0.97,0.06,0.25,0.15965517069527646,241.07930774986744,0.28,0.82,0.91,0.17,0.41,0.88,0.91,0.92,0.93,0.94,0.95,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28454527507225674,92.19266912341118,0.28,0.82,0.91,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2777080246603783,89.97739998996258
0.16,0.93,0.97,0.06,0.25,0.15970967326633978,241.16160663217306,0.28,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.28469342710795226,92.24067038297653,0.28,0.82,0.91,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27797146385282645,90.06275428831577
