train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_ranking_accuracy_0.1,test_ranking_accuracy_0.2,test_ranking_accuracy_0.3,test_ranking_accuracy_0.4,test_ranking_accuracy_0.5,test_ranking_accuracy_0.6,test_ranking_accuracy_0.7,test_ranking_accuracy_0.8,test_ranking_accuracy_0.9,test_ranking_accuracy_1.0,test_ranking_accuracy_1.1,test_ranking_accuracy_1.2,test_ranking_accuracy_1.3,test_ranking_accuracy_1.4,test_ranking_accuracy_1.5,test_ranking_accuracy_1.6,test_ranking_accuracy_1.7,test_ranking_accuracy_1.8,test_ranking_accuracy_1.9,test_ranking_accuracy_2.0,test_mean_loss,test_sum_loss
0.26,0.85,0.92,0.14,0.37,0.26396950517861256,398.593952819705,0.29,0.82,0.91,0.16,0.4,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.2873562333852421,93.10341961681843,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2827875881835266,91.62317857146263
0.26,0.85,0.92,0.13,0.37,0.26184589332894775,395.3872989267111,0.29,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2857671466046645,92.58855549991131,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2802384522869999,90.79725854098797
0.26,0.85,0.92,0.13,0.36,0.25979588528145225,392.29178677499294,0.3,0.81,0.91,0.18,0.42,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.30210133568372255,97.88083276152611,0.3,0.8,0.91,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2958806225639067,95.86532171070576
0.26,0.85,0.93,0.13,0.36,0.25783441857194267,389.32997204363346,0.29,0.81,0.91,0.17,0.41,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.29214731686645085,94.65573066473007,0.28,0.81,0.91,0.16,0.4,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2845717593567607,92.20125003159046
0.26,0.86,0.93,0.13,0.36,0.2561043391361931,386.7175520956516,0.29,0.82,0.91,0.17,0.41,0.89,0.9,0.92,0.94,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2912670709192753,94.37053097784519,0.28,0.81,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2843826119730502,92.13996627926826
0.25,0.86,0.93,0.13,0.36,0.25420313050217974,383.84672705829144,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2828351602786117,91.6385919302702,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.27802351572447354,90.07961909472942
0.25,0.86,0.93,0.12,0.35,0.2522155985828267,380.8455538600683,0.3,0.8,0.91,0.18,0.42,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.303821126665966,98.43804503977299,0.3,0.8,0.91,0.17,0.42,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2979055443479691,96.52139636874199
0.25,0.86,0.93,0.12,0.35,0.2504726855960113,378.2137552499771,0.3,0.81,0.91,0.17,0.42,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,0.99,0.99,1.0,1.0,1.0,1.0,0.3005920775970559,97.39183314144611,0.29,0.81,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29427990147177086,95.34668807685375
0.25,0.86,0.93,0.12,0.35,0.24867225123557035,375.4950993657112,0.28,0.83,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2806705677030999,90.93726393580437,0.27,0.82,0.91,0.15,0.39,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2742131207092309,88.8450511097908
0.25,0.87,0.93,0.12,0.35,0.24700483377800872,372.97729900479317,0.29,0.81,0.92,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.29126361688530006,94.36941187083721,0.28,0.81,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2837065331361912,91.92091673612595
0.24,0.87,0.93,0.12,0.34,0.24463762786017348,369.40281806886196,0.28,0.83,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.99,1.0,1.0,0.2804363177698336,90.86136695742607,0.27,0.82,0.91,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27274281632753067,88.36867249011993
0.24,0.87,0.93,0.12,0.34,0.24363160826117788,367.8837284743786,0.3,0.81,0.91,0.17,0.42,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.2971601294422591,96.27988193929195,0.29,0.81,0.91,0.16,0.4,0.89,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28877961580400113,93.56459552049637
0.24,0.87,0.93,0.12,0.34,0.2412926764677692,364.3519414663315,0.29,0.82,0.91,0.16,0.41,0.89,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99,1.0,1.0,0.2857912443118331,92.59636315703392,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2789151832277392,90.3685193657875
0.24,0.87,0.93,0.11,0.34,0.2406869015650244,363.43722136318684,0.28,0.83,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.2790338996751809,90.4069834947586,0.27,0.82,0.91,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.99,0.99,0.99,0.99,0.27249754983701824,88.28920614719391
0.24,0.87,0.93,0.11,0.34,0.23968499769635548,361.9243465214968,0.29,0.82,0.91,0.16,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.28586376044485307,92.61985838413239,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2760510964802018,89.44055525958538
0.24,0.88,0.94,0.11,0.33,0.23742589762076638,358.5131054073572,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2861607929254756,92.71609690785408,0.28,0.81,0.91,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2767213599089487,89.65772061049938
0.24,0.88,0.94,0.11,0.33,0.23550949306874874,355.6193345338106,0.29,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2860445051373523,92.67841966450214,0.28,0.82,0.91,0.16,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2764672309528162,89.57538282871246
0.23,0.88,0.94,0.11,0.33,0.2343089020015388,353.8064420223236,0.29,0.81,0.91,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.99,0.99,1.0,0.28885254526027926,93.58822466433048,0.28,0.81,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.99,0.27883921559026215,90.34390585124493
0.23,0.88,0.94,0.11,0.33,0.23255363825141198,351.1559937596321,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.28271536575055417,91.59977850317955,0.27,0.82,0.91,0.16,0.39,0.88,0.9,0.92,0.93,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.27423443815406456,88.85195796191692
0.23,0.88,0.94,0.11,0.32,0.2306542872790469,348.28797379136086,0.28,0.83,0.91,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.27933286378781,90.50384786725044,0.27,0.82,0.91,0.15,0.39,0.88,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2713062090362296,87.90321172773838
0.23,0.88,0.94,0.1,0.32,0.22960070700242818,346.6970675736666,0.29,0.82,0.91,0.16,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.28505590259109015,92.3581124395132,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2765059651416025,89.58793270587921
0.23,0.88,0.94,0.1,0.32,0.22843661548088717,344.93928937613964,0.28,0.82,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.28022548956451593,90.79305861890316,0.27,0.82,0.91,0.15,0.39,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2716641901175917,88.01919759809971
0.23,0.88,0.94,0.1,0.32,0.2281440700916265,344.497545838356,0.29,0.81,0.91,0.17,0.42,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.28783741197836255,93.25932148098946,0.28,0.81,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.27795537404807996,90.05754119157791
0.23,0.89,0.94,0.1,0.32,0.22606151731598456,341.3528911471367,0.28,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,0.99,0.99,1.0,0.284434459367652,92.15676483511925,0.27,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.2738381379548414,88.72355669736862
0.23,0.89,0.94,0.1,0.32,0.22526518479483018,340.15042904019356,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2814768406987926,91.1984963864088,0.27,0.82,0.91,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.27305859198540816,88.47098380327225
0.22,0.89,0.94,0.1,0.32,0.22421433794380025,338.56365029513836,0.28,0.82,0.92,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2844901713600129,92.17481552064419,0.28,0.82,0.91,0.16,0.39,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.27622809127709014,89.4979015737772
0.22,0.89,0.94,0.1,0.31,0.22236428124620425,335.7700646817684,0.28,0.82,0.91,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.28212598283533696,91.40881843864918,0.27,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2740880656113595,88.80453325808048
0.22,0.89,0.94,0.1,0.31,0.22167578824111167,334.73044024407864,0.28,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28362901173072097,91.8957998007536,0.28,0.81,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2750301716596256,89.1097756177187
0.22,0.89,0.94,0.1,0.31,0.22067712365791498,333.2224567234516,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2803419086576244,90.8307784050703,0.27,0.82,0.91,0.15,0.39,0.88,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27116144439320505,87.85630798339844
0.22,0.89,0.94,0.1,0.31,0.2202661393987422,332.6018704921007,0.28,0.82,0.92,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2806863693267475,90.94238366186619,0.27,0.82,0.91,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2709149712305746,87.77645067870617
0.22,0.89,0.94,0.1,0.31,0.21884127000704506,330.45031771063805,0.28,0.82,0.92,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2822274658139105,91.44169892370701,0.27,0.82,0.91,0.16,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2730806045418168,88.47811587154865
0.22,0.89,0.94,0.1,0.31,0.21845219177718195,329.86280958354473,0.28,0.82,0.91,0.17,0.41,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,1.0,1.0,0.2823807883685754,91.49137543141842,0.27,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27295193048538985,88.43642547726631
0.22,0.89,0.94,0.09,0.31,0.21787656316694046,328.9936103820801,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28085897071861926,90.99830651283264,0.27,0.82,0.91,0.15,0.39,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.27074438747432494,87.72118154168129
0.22,0.89,0.95,0.09,0.31,0.21700291632619126,327.6744036525488,0.28,0.82,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2813195437652829,91.14753217995167,0.27,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.271081925496275,87.83054386079311
0.22,0.89,0.95,0.09,0.31,0.21638342803282454,326.73897632956505,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2805791587833269,90.90764744579792,0.27,0.82,0.91,0.16,0.4,0.88,0.9,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2710615357407081,87.82393757998943
0.22,0.9,0.95,0.09,0.3,0.2150886996495013,324.783936470747,0.28,0.82,0.92,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.28005107749759417,90.7365491092205,0.27,0.82,0.91,0.15,0.39,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2709435324334068,87.7857045084238
0.21,0.9,0.95,0.09,0.3,0.21454028614506815,323.9558320790529,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2818461426614243,91.31815022230148,0.27,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2724453761805723,88.27230188250542
0.21,0.9,0.95,0.09,0.3,0.21374411477355768,322.7536133080721,0.28,0.82,0.92,0.16,0.4,0.88,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2804509624838829,90.86611184477806,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2708815646208363,87.76562693715096
0.21,0.9,0.95,0.09,0.3,0.2134563848771007,322.31914116442204,0.28,0.82,0.91,0.17,0.41,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.2845314354808242,92.18818509578705,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.27497694793122784,89.09253112971783
0.21,0.9,0.95,0.09,0.3,0.21260060493815813,321.0269134566188,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,1.0,1.0,1.0,0.28046426287403814,90.87042117118835,0.27,0.82,0.91,0.15,0.39,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2714468097705164,87.94876636564732
0.21,0.9,0.95,0.09,0.3,0.21318985844487387,321.91668625175953,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.94,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2787400662071175,90.31178145110607,0.27,0.82,0.91,0.15,0.39,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26965894692657905,87.36949880421162
0.21,0.9,0.95,0.09,0.3,0.21155602705991822,319.4496008604765,0.28,0.82,0.91,0.16,0.4,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.99,1.0,1.0,0.2801787816447976,90.77792525291443,0.27,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27135643027262923,87.91948340833187
0.21,0.9,0.95,0.09,0.3,0.21143521794814937,319.26717910170555,0.28,0.82,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2795812366645277,90.58432067930698,0.27,0.82,0.91,0.15,0.39,0.89,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.26967590145858716,87.37499207258224
0.21,0.9,0.95,0.09,0.3,0.21131069442096925,319.07914857566357,0.28,0.82,0.91,0.16,0.41,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.28265893891637706,91.58149620890617,0.27,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27399442607054003,88.77419404685497
0.21,0.9,0.95,0.09,0.3,0.21106633435416694,318.7101648747921,0.28,0.82,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2778645041456193,90.02809934318066,0.27,0.82,0.91,0.15,0.39,0.89,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.26854003505942264,87.00697135925293
0.21,0.9,0.95,0.09,0.3,0.2110569397345284,318.6959789991379,0.28,0.82,0.91,0.16,0.41,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.2807373341494872,90.95889626443386,0.27,0.82,0.91,0.16,0.4,0.89,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,0.99,1.0,1.0,0.99,1.0,0.2710746290323175,87.82817980647087
0.21,0.9,0.95,0.09,0.3,0.20997867948369475,317.06780602037907,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2799212485091922,90.69448451697826,0.27,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27061652249576135,87.67975328862667
0.21,0.9,0.95,0.09,0.3,0.20969938837139812,316.64607644081116,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.27910526372768263,90.43010544776917,0.27,0.82,0.91,0.15,0.39,0.89,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2697198300817866,87.38922494649887
