train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_ranking_accuracy_0.1,test_ranking_accuracy_0.2,test_ranking_accuracy_0.3,test_ranking_accuracy_0.4,test_ranking_accuracy_0.5,test_ranking_accuracy_0.6,test_ranking_accuracy_0.7,test_ranking_accuracy_0.8,test_ranking_accuracy_0.9,test_ranking_accuracy_1.0,test_ranking_accuracy_1.1,test_ranking_accuracy_1.2,test_ranking_accuracy_1.3,test_ranking_accuracy_1.4,test_ranking_accuracy_1.5,test_ranking_accuracy_1.6,test_ranking_accuracy_1.7,test_ranking_accuracy_1.8,test_ranking_accuracy_1.9,test_ranking_accuracy_2.0,test_mean_loss,test_sum_loss
0.34,0.75,0.88,0.22,0.47,0.3350022574825003,505.8534087985754,0.35,0.74,0.89,0.24,0.49,0.87,0.89,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.3511592876855974,113.77560921013355,0.34,0.75,0.89,0.22,0.46,0.88,0.89,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.98,0.99,0.99,0.99,0.99,0.34436769084430036,111.57513183355331
0.34,0.75,0.88,0.22,0.47,0.33540735723364434,506.4651094228029,0.32,0.77,0.89,0.21,0.46,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.3208429601365401,103.953119084239,0.31,0.78,0.89,0.19,0.44,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.31067807889646953,100.65969756245613
0.33,0.75,0.88,0.22,0.47,0.33375495113679116,503.96997621655464,0.33,0.75,0.89,0.23,0.48,0.87,0.89,0.91,0.92,0.93,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.33164379373192787,107.45258916914463,0.32,0.76,0.89,0.2,0.45,0.87,0.89,0.91,0.93,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.3164249671002229,102.52168934047222
0.33,0.76,0.88,0.22,0.46,0.32987674738200295,498.11388854682446,0.32,0.76,0.89,0.22,0.47,0.88,0.9,0.91,0.93,0.94,0.95,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.3207689027911351,103.92912450432777,0.31,0.77,0.89,0.2,0.44,0.87,0.9,0.92,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3076476752758026,99.67784678936005
0.33,0.76,0.88,0.21,0.46,0.32920021658504245,497.0923270434141,0.33,0.75,0.89,0.23,0.48,0.88,0.9,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.3251411884471222,105.3457450568676,0.31,0.77,0.9,0.2,0.44,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3117032780967377,100.99186210334301
0.33,0.76,0.88,0.22,0.46,0.3295967515138601,497.6910947859287,0.32,0.76,0.89,0.22,0.46,0.87,0.89,0.9,0.92,0.93,0.94,0.95,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.3225810761437004,104.51626867055893,0.31,0.78,0.89,0.19,0.44,0.87,0.89,0.91,0.93,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.3111033900008525,100.79749836027622
0.33,0.76,0.89,0.21,0.46,0.3259243841597576,492.145820081234,0.33,0.74,0.89,0.24,0.48,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.98,0.99,0.33191296541028553,107.53980079293251,0.32,0.76,0.89,0.21,0.45,0.87,0.89,0.91,0.93,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.3162550383971797,102.46663244068623
0.32,0.76,0.89,0.21,0.46,0.32340393698965475,488.3399448543787,0.32,0.75,0.89,0.23,0.47,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3217235625618034,104.2384342700243,0.31,0.77,0.89,0.2,0.44,0.87,0.89,0.9,0.92,0.94,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.98,0.98,0.98,0.30749038367727655,99.6268843114376
0.33,0.76,0.89,0.21,0.46,0.32725747973713654,494.1587944030762,0.32,0.76,0.89,0.22,0.47,0.87,0.89,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.3219510428147552,104.31213787198067,0.31,0.78,0.89,0.19,0.44,0.88,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3087632303804527,100.03928664326668
0.32,0.77,0.89,0.21,0.46,0.3232160352219809,488.05621318519115,0.32,0.77,0.89,0.21,0.46,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3159565383821358,102.369918435812,0.3,0.78,0.9,0.19,0.43,0.87,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3023359850508931,97.95685915648937
0.33,0.76,0.89,0.21,0.46,0.32510914035782906,490.9148019403219,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3139936955254755,101.73395735025406,0.3,0.78,0.9,0.19,0.43,0.88,0.9,0.91,0.93,0.94,0.95,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3035270048328388,98.34274956583977
0.32,0.77,0.89,0.21,0.45,0.3221813432921637,486.4938283711672,0.33,0.75,0.89,0.23,0.48,0.88,0.89,0.91,0.92,0.93,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.98,0.98,0.98,0.32697222432420575,105.93900068104267,0.31,0.77,0.89,0.2,0.45,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3120417520863774,101.10152767598629
0.32,0.77,0.89,0.21,0.46,0.3241081767030899,489.40334682166576,0.32,0.76,0.9,0.22,0.47,0.87,0.88,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.3209298105427512,103.9812586158514,0.31,0.78,0.9,0.19,0.44,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.30880373780742104,100.05241104960442
0.32,0.77,0.89,0.2,0.45,0.31853845669141667,480.9930696040392,0.32,0.77,0.9,0.21,0.46,0.87,0.89,0.91,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.31734126521113476,102.81856992840767,0.31,0.78,0.9,0.19,0.43,0.88,0.9,0.92,0.93,0.94,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.30622077236572903,99.2155302464962
0.32,0.77,0.89,0.2,0.45,0.3170865382382412,478.8006727397442,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.98,0.99,0.99,0.99,0.99,0.3145602690860813,101.91752718389034,0.3,0.78,0.9,0.19,0.43,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3007871465826476,97.45503549277782
0.32,0.77,0.89,0.2,0.45,0.31792669284422664,480.06930619478226,0.31,0.76,0.9,0.22,0.47,0.87,0.89,0.91,0.92,0.94,0.94,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.31498362137763586,102.05469332635403,0.3,0.78,0.9,0.19,0.43,0.88,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2994694528572353,97.02810272574425
0.31,0.78,0.89,0.2,0.44,0.3142571272636881,474.528262168169,0.32,0.77,0.9,0.21,0.46,0.86,0.88,0.9,0.92,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.31539398969875443,102.18765266239643,0.3,0.78,0.9,0.19,0.43,0.88,0.9,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.30242055824693337,97.98426087200642
0.32,0.78,0.89,0.2,0.45,0.3151329424306257,475.8507430702448,0.31,0.76,0.9,0.22,0.47,0.87,0.89,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.3150287570868745,102.06931729614735,0.3,0.78,0.9,0.19,0.44,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.30221158831759737,97.91655461490154
0.32,0.78,0.89,0.2,0.45,0.31511751407424343,475.8274462521076,0.32,0.76,0.9,0.22,0.47,0.88,0.9,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.31742496149223526,102.84568752348423,0.3,0.78,0.9,0.19,0.44,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.30235471240716216,97.96292681992054
0.31,0.78,0.89,0.2,0.45,0.31425366623709533,474.52303601801395,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.98,0.98,0.311787770808111,101.01923774182796,0.3,0.79,0.9,0.18,0.43,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.2991948590418439,96.93913432955742
0.31,0.78,0.89,0.2,0.44,0.3146643859463812,475.14322277903557,0.31,0.77,0.9,0.21,0.46,0.87,0.89,0.91,0.92,0.94,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3126476508691723,101.29783888161182,0.3,0.78,0.9,0.19,0.43,0.88,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.2978126752983641,96.49130679666996
0.31,0.78,0.9,0.19,0.44,0.31039097513386743,468.69037245213985,0.31,0.76,0.9,0.22,0.47,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.31388711363629057,101.69942481815815,0.3,0.78,0.9,0.19,0.43,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2976935016060317,96.45269452035427
0.31,0.78,0.9,0.19,0.44,0.3091548185277459,466.8237759768963,0.31,0.77,0.9,0.21,0.46,0.88,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.3104472220587878,100.58489994704723,0.3,0.79,0.9,0.18,0.43,0.88,0.9,0.91,0.93,0.94,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2968701684364566,96.18593457341194
0.31,0.79,0.9,0.19,0.44,0.3083854837330761,465.66208043694496,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.31430824105570343,101.83587010204792,0.3,0.78,0.9,0.19,0.43,0.88,0.9,0.92,0.94,0.95,0.95,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.30152655728621247,97.69460456073284
0.31,0.78,0.9,0.19,0.44,0.30808401481797365,465.2068623751402,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.3114422547320525,100.907290533185,0.3,0.79,0.9,0.18,0.43,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2998950894416114,97.16600897908211
0.31,0.79,0.9,0.19,0.43,0.30638944609275715,462.6480636000633,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3097678102368926,100.3647705167532,0.3,0.79,0.9,0.18,0.43,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.98,0.98,0.2972738765364076,96.31673599779606
0.31,0.79,0.9,0.19,0.43,0.305828661802194,461.8012793213129,0.31,0.77,0.9,0.21,0.46,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.31395845846445475,101.72254054248333,0.3,0.78,0.9,0.19,0.43,0.88,0.9,0.92,0.93,0.94,0.95,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.29920150873101786,96.94128882884979
0.3,0.79,0.9,0.19,0.43,0.3041905824909147,459.3277795612812,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.3100363221709375,100.45176838338375,0.3,0.79,0.9,0.18,0.43,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.29702529058228305,96.2361941486597
0.3,0.79,0.9,0.19,0.43,0.3028505204529162,457.3042858839035,0.31,0.77,0.9,0.21,0.46,0.87,0.89,0.91,0.92,0.94,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.3111650417616338,100.81747353076935,0.3,0.79,0.9,0.18,0.43,0.87,0.89,0.91,0.92,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.2965920843919854,96.09583534300327
0.3,0.79,0.9,0.19,0.43,0.3034978635855858,458.28177401423454,0.31,0.76,0.9,0.22,0.47,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.31431127298209405,101.83685244619846,0.3,0.78,0.9,0.19,0.43,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.3000694356030888,97.22249713540077
0.3,0.79,0.9,0.19,0.43,0.30258999733340664,456.910895973444,0.31,0.77,0.9,0.21,0.46,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.30897271453782366,100.10715951025486,0.3,0.79,0.9,0.18,0.43,0.87,0.89,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.2963988176650471,96.03321692347527
0.3,0.79,0.9,0.18,0.43,0.30156716372793085,455.36641722917557,0.31,0.77,0.9,0.21,0.46,0.87,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.98,0.99,0.99,0.99,0.99,0.3103197504892761,100.54359915852547,0.3,0.78,0.9,0.19,0.43,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2976127234230071,96.4265223890543
0.3,0.79,0.9,0.18,0.43,0.3018669133352128,455.81903913617134,0.31,0.77,0.9,0.21,0.46,0.88,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.31032916949487027,100.54665091633797,0.3,0.78,0.9,0.19,0.43,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29714750047819116,96.27579015493393
0.3,0.79,0.9,0.18,0.43,0.30012115364437864,453.1829420030117,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.3090899737988725,100.1451515108347,0.3,0.79,0.9,0.18,0.43,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2955342963981776,95.75311203300953
0.3,0.79,0.9,0.18,0.43,0.30015239728404985,453.2301198989153,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.30870056267321844,100.01898230612278,0.3,0.79,0.9,0.18,0.43,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.2955596622677497,95.7613305747509
0.3,0.8,0.9,0.18,0.43,0.29960199332000403,452.3990099132061,0.32,0.75,0.9,0.23,0.47,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3250185709768607,105.30601699650288,0.31,0.77,0.9,0.2,0.44,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3083958370542085,99.92025120556355
0.3,0.8,0.9,0.18,0.43,0.29876910482613456,451.1413482874632,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.30714154432033314,99.51386035978794,0.29,0.79,0.9,0.18,0.43,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.29473495589178283,95.49412570893764
0.3,0.8,0.9,0.18,0.42,0.2961591456307481,447.2003099024296,0.31,0.77,0.9,0.21,0.46,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.30727610148397494,99.55745688080788,0.29,0.79,0.9,0.18,0.43,0.88,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.29471881917597337,95.48889741301537
0.3,0.8,0.9,0.18,0.43,0.29885916241154764,451.27733524143696,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.3098448722358839,100.38973860442638,0.3,0.79,0.9,0.18,0.43,0.88,0.9,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.29531750538282925,95.68287174403667
0.3,0.8,0.9,0.18,0.42,0.29612434882399263,447.14776672422886,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.31364023473895625,101.61943605542183,0.3,0.78,0.9,0.19,0.43,0.88,0.9,0.92,0.93,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2986184226601948,96.75236894190311
0.3,0.8,0.9,0.18,0.42,0.2968755878360066,448.28213763237,0.31,0.77,0.9,0.21,0.46,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.30996239548664034,100.42781613767147,0.3,0.79,0.9,0.18,0.43,0.88,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29537018862219505,95.6999411135912
0.29,0.8,0.91,0.18,0.42,0.29434572596423675,444.46204620599747,0.31,0.77,0.9,0.21,0.46,0.87,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3107322941499728,100.67726330459118,0.3,0.78,0.9,0.19,0.43,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.29634149367978546,96.01464395225048
0.29,0.8,0.91,0.18,0.42,0.29433128281144905,444.4402370452881,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3081692744644336,99.84684492647648,0.29,0.79,0.9,0.18,0.43,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.2949492497208678,95.56355690956116
0.3,0.8,0.9,0.18,0.42,0.2965052412835178,447.7229143381119,0.31,0.77,0.9,0.21,0.46,0.87,0.9,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.3088033470658608,100.05228444933891,0.3,0.79,0.9,0.18,0.43,0.88,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29507726260725364,95.60503308475018
0.29,0.8,0.91,0.18,0.42,0.2940603077312968,444.03106467425823,0.31,0.77,0.9,0.21,0.45,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.3066740387843715,99.36238856613636,0.29,0.79,0.9,0.18,0.43,0.87,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.2934144647952951,95.06628659367561
0.29,0.8,0.91,0.18,0.42,0.2934189272736082,443.0625801831484,0.31,0.77,0.9,0.21,0.45,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.3068754571823426,99.42764812707901,0.29,0.79,0.9,0.18,0.43,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2939907724014771,95.25301025807858
0.29,0.8,0.91,0.17,0.42,0.292204031427175,441.22808745503426,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.3085341863334179,99.9650763720274,0.29,0.79,0.9,0.18,0.43,0.88,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.29423338666926196,95.33161728084087
0.29,0.8,0.91,0.18,0.42,0.2941079630362277,444.1030241847038,0.31,0.77,0.9,0.21,0.46,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.3082528880992789,99.87393574416637,0.29,0.79,0.9,0.18,0.43,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.98,0.99,0.29430068127902936,95.35342073440552
