train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_ranking_accuracy_0.1,test_ranking_accuracy_0.2,test_ranking_accuracy_0.3,test_ranking_accuracy_0.4,test_ranking_accuracy_0.5,test_ranking_accuracy_0.6,test_ranking_accuracy_0.7,test_ranking_accuracy_0.8,test_ranking_accuracy_0.9,test_ranking_accuracy_1.0,test_ranking_accuracy_1.1,test_ranking_accuracy_1.2,test_ranking_accuracy_1.3,test_ranking_accuracy_1.4,test_ranking_accuracy_1.5,test_ranking_accuracy_1.6,test_ranking_accuracy_1.7,test_ranking_accuracy_1.8,test_ranking_accuracy_1.9,test_ranking_accuracy_2.0,test_mean_loss,test_sum_loss
0.27583,0.83468,0.9184,0.14676,0.3831,0.27582839780690654,416.5008806884289,0.28246,0.80952,0.91304,0.17443,0.41765,0.89386,0.91328,0.93017,0.943,0.951,0.96201,0.96764,0.97315,0.97832,0.97996,0.98167,0.98543,0.9861,0.98802,0.98794,0.98924,0.98864,0.9908,0.99067,0.99459,0.2823650684253669,91.48628216981888,0.27697,0.81365,0.91001,0.16092,0.40115,0.88717,0.90776,0.92738,0.94219,0.95013,0.95998,0.96611,0.97136,0.97523,0.98158,0.98231,0.98429,0.98649,0.98905,0.9899,0.98866,0.99069,0.99143,0.99115,0.9913,0.27699166711097883,89.74530014395714
0.27317,0.83686,0.91967,0.14481,0.38054,0.27317401468753816,412.4927621781826,0.28054,0.81945,0.91443,0.16533,0.40661,0.89185,0.91068,0.9299,0.9453,0.95369,0.95913,0.96531,0.97189,0.97694,0.97972,0.98331,0.98751,0.98892,0.99001,0.99097,0.99217,0.99294,0.99507,0.99427,0.99475,0.28070652710250865,90.9489147812128,0.2752,0.81925,0.91055,0.15609,0.39508,0.88922,0.90798,0.92221,0.93605,0.9461,0.95412,0.96445,0.96869,0.97478,0.97735,0.97951,0.97961,0.9821,0.98592,0.98852,0.99176,0.99238,0.99222,0.99238,0.99132,0.2752685955277196,89.18702495098114
0.27022,0.84008,0.92179,0.14195,0.37677,0.2702200505808489,408.03227637708187,0.30715,0.79778,0.91145,0.18518,0.43032,0.89266,0.91038,0.92839,0.94046,0.95109,0.96211,0.96652,0.96894,0.97189,0.97597,0.97728,0.97961,0.98232,0.98327,0.98569,0.98852,0.98956,0.99012,0.9921,0.99342,0.3071422279340985,99.51408185064793,0.30203,0.79952,0.90818,0.17312,0.41608,0.89174,0.91092,0.92354,0.93841,0.94949,0.95766,0.96706,0.97328,0.97663,0.98441,0.98605,0.9869,0.98925,0.98932,0.99009,0.99101,0.99149,0.99132,0.99117,0.99276,0.3020380160506861,97.86031720042229
0.26679,0.84492,0.9234,0.13764,0.371,0.2667946185891991,402.8598740696907,0.28825,0.81485,0.91207,0.16954,0.41176,0.89157,0.90944,0.92309,0.93685,0.94768,0.95606,0.96167,0.96799,0.97244,0.97962,0.98048,0.98378,0.98746,0.99017,0.99026,0.99215,0.99291,0.99395,0.99529,0.99459,0.28821613772967714,93.3820286244154,0.2826,0.81032,0.90704,0.16379,0.40471,0.88641,0.90724,0.92415,0.94187,0.95369,0.96083,0.96816,0.97447,0.97779,0.97972,0.98209,0.98459,0.98625,0.98759,0.98787,0.98868,0.98973,0.98829,0.98776,0.99013,0.2826457150556423,91.5772116780281
0.26653,0.84375,0.92327,0.1387,0.37243,0.26653346621634944,402.46553398668766,0.29762,0.80108,0.91387,0.18216,0.4268,0.88688,0.90516,0.92229,0.93544,0.94814,0.9561,0.96468,0.97144,0.97589,0.9795,0.98122,0.98613,0.99056,0.99077,0.9903,0.99141,0.99206,0.99395,0.99311,0.99213,0.2975996843090764,96.42229771614075,0.29159,0.80122,0.90974,0.17165,0.41431,0.88308,0.90254,0.92142,0.93732,0.94662,0.95545,0.96006,0.96648,0.97193,0.97841,0.98241,0.98377,0.98698,0.98856,0.98929,0.99012,0.99153,0.99237,0.99128,0.99128,0.29156753370239413,94.46788091957569
0.2613,0.85041,0.92565,0.13279,0.3644,0.26130081481294126,394.5642303675413,0.2904,0.79982,0.91287,0.18331,0.42815,0.87925,0.89774,0.91702,0.93396,0.94481,0.95593,0.9641,0.9668,0.97122,0.97555,0.97906,0.98263,0.98412,0.98581,0.98692,0.98905,0.99106,0.99488,0.99533,0.99463,0.2903703248795168,94.07998526096344,0.2795,0.8127,0.91217,0.16174,0.40217,0.88807,0.90878,0.93031,0.94154,0.9511,0.96228,0.9699,0.97705,0.98233,0.98353,0.98807,0.99098,0.99037,0.9905,0.99071,0.99109,0.99176,0.99167,0.99154,0.99156,0.27954502941833603,90.57258953154087
0.2613,0.85111,0.92576,0.13214,0.36351,0.26130017543470624,394.5632649064064,0.29762,0.8043,0.91243,0.17921,0.42334,0.88726,0.90473,0.92016,0.93555,0.94749,0.95722,0.96631,0.9729,0.97634,0.97929,0.98328,0.98703,0.99003,0.99189,0.99293,0.99372,0.99544,0.99688,0.9976,0.99719,0.29758302996188035,96.41690170764923,0.29123,0.80346,0.90938,0.16972,0.41197,0.88202,0.90523,0.92197,0.93626,0.95004,0.95995,0.96828,0.97411,0.98181,0.98589,0.98679,0.98774,0.98961,0.98845,0.9906,0.98946,0.98995,0.9936,0.99258,0.99122,0.291221213515526,94.35567317903042
0.26056,0.85312,0.92658,0.13037,0.36106,0.26056107021128105,393.4472160190344,0.28023,0.81711,0.91626,0.16748,0.40924,0.89097,0.91288,0.92844,0.94063,0.95256,0.962,0.97027,0.97801,0.98307,0.98851,0.99105,0.99163,0.99295,0.9939,0.99522,0.99615,0.99564,0.99502,0.99654,0.99608,0.280208666521458,90.78760795295238,0.27145,0.82127,0.91292,0.15434,0.39286,0.88481,0.90821,0.92456,0.94209,0.95173,0.96203,0.97014,0.97504,0.97899,0.98101,0.98336,0.9842,0.98626,0.98627,0.98834,0.98927,0.98885,0.9892,0.98767,0.9869,0.27153653904427716,87.9778386503458
0.25465,0.85728,0.92952,0.1267,0.35594,0.25464648349790386,384.5161900818348,0.29091,0.81212,0.91421,0.17205,0.41479,0.88987,0.90927,0.92723,0.94192,0.95056,0.96197,0.96764,0.97508,0.97818,0.98184,0.98402,0.98643,0.99031,0.99155,0.99324,0.99461,0.99561,0.99501,0.99543,0.9961,0.29110488042603305,94.3179812580347,0.2845,0.81578,0.91205,0.15908,0.39885,0.8894,0.9099,0.92627,0.94367,0.95664,0.96378,0.97174,0.97662,0.98083,0.98096,0.98268,0.98434,0.98692,0.98797,0.98983,0.99094,0.9896,0.98908,0.98733,0.98703,0.28455007554572304,92.19422447681427
0.25383,0.86053,0.92982,0.12375,0.35178,0.25382528317882525,383.27617760002613,0.28566,0.81576,0.91565,0.16871,0.41075,0.89244,0.91181,0.93017,0.94228,0.9521,0.9578,0.96824,0.97234,0.97772,0.98203,0.98464,0.98792,0.99042,0.99055,0.99143,0.99281,0.99266,0.99264,0.99398,0.99591,0.28582832543754283,92.60837744176388,0.2821,0.81593,0.91127,0.15895,0.39869,0.88662,0.90491,0.92374,0.93747,0.949,0.95713,0.96276,0.96877,0.97291,0.97689,0.98044,0.98461,0.98601,0.98889,0.99041,0.99162,0.99026,0.99014,0.98978,0.98963,0.2821001219620675,91.40043951570988
0.25213,0.86169,0.93118,0.12277,0.35038,0.25213282229687206,380.7205616682768,0.29236,0.8088,0.915,0.17509,0.41843,0.88975,0.91013,0.9253,0.94011,0.95086,0.96109,0.96802,0.97311,0.98098,0.98308,0.98696,0.99033,0.99127,0.99325,0.99443,0.99454,0.99641,0.99583,0.99636,0.99579,0.2925793952136128,94.79572404921055,0.28489,0.81299,0.91151,0.16149,0.40186,0.8913,0.91131,0.92831,0.94284,0.95426,0.96352,0.96933,0.97476,0.97918,0.98111,0.98162,0.98319,0.98627,0.9884,0.98699,0.99024,0.98894,0.99256,0.99505,0.99568,0.2848426995821941,92.28903466463089
0.24717,0.86696,0.9331,0.11808,0.34362,0.24716954088171586,373.22600673139095,0.27953,0.82132,0.9149,0.16362,0.4045,0.8865,0.90736,0.92627,0.94269,0.95323,0.9622,0.9685,0.97483,0.97717,0.97727,0.98309,0.98417,0.98665,0.98875,0.9907,0.99031,0.99227,0.99701,0.99773,0.99742,0.27948125746147134,90.55192741751671,0.27321,0.82091,0.91141,0.15465,0.39326,0.88745,0.90782,0.92673,0.94229,0.95225,0.96614,0.97491,0.97816,0.9807,0.98284,0.98463,0.98502,0.98649,0.98733,0.98935,0.9903,0.99442,0.99372,0.99412,0.99472,0.27326518655927096,88.53792044520378
0.24593,0.86767,0.93379,0.11745,0.34271,0.2459270022858847,371.3497734516859,0.29457,0.80592,0.91439,0.17772,0.42157,0.88346,0.90556,0.92465,0.93968,0.95066,0.96128,0.97013,0.9769,0.98178,0.98465,0.98761,0.98934,0.98863,0.99046,0.99065,0.99264,0.99539,0.99788,1.0,1.0,0.294603999796105,95.45169593393803,0.28723,0.80959,0.912,0.16443,0.4055,0.88429,0.90868,0.92441,0.93778,0.94818,0.95948,0.96979,0.97603,0.97978,0.98134,0.98103,0.98352,0.98671,0.98958,0.99189,0.99423,0.99346,0.9926,0.99148,0.99028,0.2872184778529185,93.05878682434559
0.24471,0.86931,0.93464,0.11603,0.34063,0.24470670592311203,369.50712594389915,0.28103,0.81489,0.91368,0.16952,0.41172,0.88546,0.90505,0.92515,0.93915,0.9534,0.96376,0.96802,0.97312,0.9764,0.98112,0.98644,0.98592,0.98858,0.99149,0.99112,0.98998,0.99033,0.98989,0.99203,0.99343,0.2810912209528464,91.07355558872223,0.27271,0.82472,0.91224,0.15136,0.38905,0.88962,0.90623,0.92542,0.93856,0.95083,0.95884,0.96882,0.9758,0.98039,0.98286,0.9855,0.98851,0.9894,0.9894,0.9887,0.9898,0.99028,0.99001,0.99237,0.99115,0.27268262014344885,88.34916892647743
0.24062,0.8739,0.93656,0.11195,0.33459,0.240623576475295,363.34160047769547,0.2873,0.81354,0.91541,0.17075,0.41321,0.88531,0.90235,0.92269,0.93552,0.94744,0.95699,0.96529,0.97326,0.97717,0.98174,0.98397,0.98824,0.99071,0.99216,0.99313,0.99378,0.9938,0.99493,0.99414,0.99322,0.2872064900986942,93.05490279197693,0.28091,0.81418,0.91181,0.16046,0.40058,0.8839,0.9039,0.91927,0.93596,0.94751,0.95997,0.97087,0.97773,0.98057,0.98269,0.98449,0.98526,0.98574,0.98715,0.98754,0.98753,0.99045,0.99235,0.99255,0.99154,0.2808501136799653,90.99543683230877
0.23626,0.87708,0.93857,0.10911,0.33032,0.23626453972218053,356.7594549804926,0.27849,0.8185,0.91391,0.16621,0.40769,0.89316,0.91686,0.93349,0.9444,0.95608,0.96399,0.97155,0.97592,0.97924,0.98477,0.98589,0.9868,0.98826,0.98894,0.9889,0.99141,0.99297,0.99292,0.99175,0.99584,0.2785123633105814,90.23800571262836,0.273,0.81868,0.91073,0.15658,0.3957,0.89462,0.91505,0.92924,0.94525,0.95504,0.96341,0.97129,0.97686,0.97962,0.98237,0.98416,0.98532,0.98629,0.98777,0.9883,0.98924,0.99049,0.99455,0.99369,0.99416,0.27300255547887015,88.45282797515392
0.23919,0.87661,0.9375,0.10955,0.33098,0.23919241918830683,361.1805529743433,0.28048,0.81775,0.91423,0.1669,0.40853,0.88801,0.90751,0.92465,0.93886,0.95056,0.96047,0.96684,0.97125,0.97577,0.98153,0.98356,0.98703,0.99004,0.99135,0.99098,0.99205,0.99361,0.99378,0.99522,0.99722,0.2805088236468074,90.88485886156559,0.27533,0.81763,0.91203,0.15749,0.39685,0.88643,0.90946,0.92394,0.94332,0.95225,0.96273,0.97023,0.97533,0.98308,0.98663,0.98898,0.98925,0.99032,0.99039,0.99069,0.99117,0.99179,0.99482,0.99398,0.99447,0.2753123619398217,89.20120526850224
0.2343,0.88071,0.9392,0.10589,0.32541,0.23430348448208627,353.79826156795025,0.28059,0.81884,0.91489,0.16589,0.4073,0.89093,0.91153,0.92522,0.9363,0.94885,0.95877,0.96927,0.97331,0.97682,0.98054,0.98367,0.9863,0.99036,0.99108,0.99145,0.99439,0.99449,0.99789,0.99878,1.0,0.28056274451039453,90.90232922136784,0.27396,0.82098,0.91251,0.15459,0.39318,0.89408,0.91402,0.9288,0.94066,0.94812,0.95658,0.96347,0.97009,0.97739,0.97861,0.98096,0.98469,0.98643,0.98795,0.98924,0.99032,0.9936,0.99475,0.99511,0.99443,0.2739222939643595,88.75082324445248
0.23435,0.8806,0.93972,0.10601,0.32559,0.23435346698820197,353.87373515218496,0.30264,0.79686,0.91169,0.18602,0.4313,0.8844,0.90589,0.92382,0.93827,0.95029,0.96054,0.96928,0.97612,0.9795,0.98104,0.98617,0.98765,0.98937,0.98874,0.99091,0.99128,0.99107,0.99075,0.99076,0.99337,0.30259103479760663,98.03949527442455,0.29834,0.80449,0.91126,0.16883,0.41089,0.88884,0.90539,0.92728,0.94266,0.95161,0.9621,0.96814,0.97361,0.98075,0.98554,0.98819,0.99033,0.99153,0.99181,0.99288,0.99272,0.99361,0.99472,0.99391,0.99305,0.29830422151235886,96.65056777000427
0.22866,0.88644,0.94244,0.1008,0.3175,0.22865893874342078,345.2749975025654,0.28154,0.81254,0.91518,0.17166,0.41432,0.88893,0.90917,0.92812,0.94228,0.9546,0.96539,0.97231,0.97742,0.98216,0.98519,0.98854,0.99068,0.99394,0.99511,0.99522,0.99614,0.99561,0.99498,0.99418,0.99467,0.2814158116593773,91.17872297763824,0.27483,0.81727,0.912,0.1578,0.39724,0.88413,0.90656,0.9247,0.93859,0.95229,0.95832,0.96377,0.97216,0.97731,0.98041,0.9839,0.98674,0.98753,0.99167,0.99263,0.99336,0.99433,0.99566,0.99626,0.99709,0.274770498505713,89.02564151585102
0.23158,0.88449,0.94098,0.10255,0.32023,0.23158497228132968,349.6933081448078,0.2759,0.8199,0.91679,0.16492,0.4061,0.8866,0.90658,0.92344,0.9394,0.94837,0.95795,0.96333,0.96901,0.97,0.97527,0.9822,0.98441,0.98853,0.99138,0.99384,0.99538,0.99653,0.99606,0.99662,0.99738,0.27589636700756753,89.39042291045189,0.2735,0.81983,0.91067,0.15558,0.39444,0.89361,0.91093,0.92772,0.94306,0.95143,0.96133,0.96763,0.97613,0.98038,0.98503,0.98912,0.99035,0.99087,0.99359,0.99338,0.99323,0.99427,0.99552,0.99485,0.99853,0.2735358469280196,88.62561440467834
0.2229,0.89161,0.94481,0.09621,0.31018,0.22290493292820374,336.58644872158766,0.2773,0.8174,0.91375,0.16721,0.40891,0.8797,0.89816,0.91578,0.92998,0.94514,0.95349,0.96085,0.96883,0.9736,0.97928,0.98057,0.98186,0.98403,0.98712,0.98739,0.98658,0.98856,0.99002,0.99079,0.99072,0.2773038557282201,89.8464492559433,0.27128,0.82209,0.91142,0.15363,0.39196,0.89308,0.91485,0.93066,0.94175,0.95393,0.96355,0.97015,0.97617,0.9809,0.98335,0.98474,0.98709,0.98898,0.98891,0.98831,0.98761,0.98922,0.99179,0.99165,0.99316,0.2712411693768737,87.88213887810707
0.22334,0.89118,0.9449,0.0966,0.31081,0.223340460490312,337.24409534037113,0.27517,0.8209,0.91608,0.16401,0.40498,0.88721,0.91104,0.92919,0.94282,0.95606,0.96409,0.97074,0.97633,0.97791,0.98008,0.9825,0.98661,0.98912,0.99155,0.99254,0.99231,0.99296,0.99404,0.9944,0.99741,0.275307600972829,89.19966271519661,0.27111,0.82017,0.91168,0.15529,0.39407,0.88896,0.90816,0.92731,0.94198,0.95008,0.95776,0.96839,0.97228,0.9767,0.98009,0.9847,0.9852,0.98799,0.98836,0.98765,0.98923,0.99065,0.99039,0.99141,0.99134,0.27129506977435985,87.89960260689259
0.22147,0.8936,0.94567,0.09445,0.30732,0.22147027844230072,334.42012044787407,0.28712,0.79935,0.91133,0.18374,0.42865,0.88586,0.90729,0.92502,0.93856,0.95305,0.96134,0.96854,0.9748,0.97853,0.98088,0.98471,0.98701,0.986,0.99118,0.9916,0.99046,0.99374,0.99376,0.99523,0.99588,0.28730921962378936,93.08818715810776,0.27957,0.81058,0.90831,0.16357,0.40444,0.89325,0.91001,0.9268,0.94204,0.95066,0.95842,0.9648,0.97029,0.97508,0.9806,0.98464,0.98508,0.98656,0.98939,0.99114,0.99331,0.99249,0.99466,0.99379,0.99288,0.2796711199629454,90.61344286799431
0.21865,0.89496,0.94682,0.09325,0.30538,0.21865191626430347,330.16439355909824,0.27837,0.81961,0.9139,0.16519,0.40643,0.89103,0.91218,0.92731,0.94292,0.95258,0.96442,0.96855,0.97268,0.97464,0.98079,0.98628,0.98836,0.99048,0.99128,0.99089,0.99364,0.99365,0.99587,0.99528,0.99455,0.2783166960249712,90.17460951209068,0.27069,0.82127,0.91162,0.15434,0.39286,0.88774,0.90594,0.92467,0.9394,0.95358,0.96355,0.96916,0.97449,0.97745,0.98014,0.98205,0.98452,0.98787,0.99082,0.99102,0.99221,0.99119,0.98982,0.99343,0.99233,0.27067009989678126,87.69711236655712
0.21476,0.8987,0.94834,0.08993,0.29989,0.21476471370813863,324.2947176992893,0.28597,0.81115,0.91325,0.17293,0.41585,0.88845,0.90344,0.91968,0.93505,0.94664,0.9562,0.96637,0.97393,0.97782,0.98131,0.98452,0.98497,0.9861,0.9883,0.98896,0.9898,0.99371,0.99281,0.99297,0.99465,0.28583918553259635,92.61189611256123,0.28102,0.80843,0.90978,0.16542,0.40672,0.88738,0.90572,0.9273,0.9423,0.95079,0.96015,0.96906,0.97427,0.97769,0.98206,0.9867,0.98925,0.98969,0.99155,0.99341,0.99264,0.9934,0.99347,0.99494,0.99559,0.2809784153453362,91.03700657188892
0.21551,0.89901,0.94767,0.08967,0.29945,0.2155093700877878,325.4191488325596,0.28922,0.80683,0.91503,0.1769,0.42059,0.8879,0.90733,0.92742,0.94116,0.95362,0.96364,0.97221,0.97604,0.97985,0.98064,0.9842,0.98699,0.99113,0.99126,0.99226,0.99365,0.9955,0.99585,0.9964,0.99582,0.2890727890218482,93.6595836430788,0.28175,0.81132,0.91205,0.16293,0.40365,0.89091,0.91353,0.93108,0.94249,0.95409,0.96315,0.97146,0.97342,0.97892,0.98054,0.98638,0.98795,0.98991,0.99059,0.9914,0.9902,0.99005,0.99063,0.99281,0.99168,0.28177859257032845,91.29626399278641
0.21332,0.90064,0.94913,0.08821,0.29701,0.21331851861334794,322.1109631061554,0.27698,0.8161,0.91413,0.16841,0.41037,0.89268,0.91181,0.92572,0.94049,0.95081,0.96284,0.96968,0.97449,0.97577,0.97931,0.98258,0.98464,0.98719,0.98642,0.98742,0.98897,0.98922,0.99091,0.98955,0.99324,0.27694952041830545,89.73164461553097,0.27029,0.82364,0.91243,0.15229,0.39024,0.89243,0.90956,0.92603,0.94139,0.95385,0.96392,0.97209,0.97545,0.97899,0.98286,0.98512,0.98739,0.99039,0.99305,0.99438,0.99445,0.99352,0.99253,0.99259,0.99135,0.27024538143549437,87.55950358510017
0.21143,0.90305,0.95007,0.08606,0.29337,0.21143105858505168,319.260898463428,0.28421,0.81333,0.91428,0.17094,0.41345,0.89157,0.9114,0.92752,0.9394,0.95198,0.96313,0.97068,0.97554,0.97804,0.98149,0.98316,0.98383,0.98703,0.99151,0.99318,0.99321,0.99236,0.99241,0.99118,0.99225,0.2842137664096591,92.08526031672955,0.27843,0.81492,0.91121,0.15982,0.39978,0.8922,0.91352,0.92841,0.93982,0.95233,0.96103,0.96633,0.97337,0.97689,0.98068,0.9819,0.98586,0.98895,0.99282,0.99407,0.99488,0.996,0.99659,0.99743,0.99703,0.278440927327783,90.2148604542017
0.20739,0.90643,0.95166,0.08305,0.28818,0.2073900199291722,313.15893009305,0.27862,0.81444,0.91396,0.16992,0.41221,0.89631,0.91902,0.93485,0.94715,0.95736,0.96493,0.97123,0.97462,0.97635,0.97971,0.98162,0.98474,0.98681,0.99072,0.99231,0.99221,0.99295,0.99303,0.99311,0.99334,0.27852753131293956,90.24292014539242,0.27352,0.81893,0.91108,0.15636,0.39543,0.8876,0.90621,0.92471,0.93779,0.95132,0.96116,0.96721,0.97344,0.9792,0.98374,0.98627,0.98988,0.98977,0.99232,0.9914,0.99097,0.99075,0.99257,0.99276,0.99295,0.2735956700771679,88.6449971050024
0.20409,0.90863,0.95277,0.08111,0.2848,0.20409147435466185,308.1781262755394,0.27863,0.8157,0.91427,0.16877,0.41082,0.89176,0.91272,0.92661,0.94541,0.95572,0.96498,0.96945,0.97582,0.98231,0.98542,0.98576,0.98577,0.98756,0.99143,0.9917,0.99375,0.9955,0.99596,0.9977,0.99869,0.2786330562774782,90.27711023390293,0.27098,0.82057,0.91197,0.15494,0.39363,0.89099,0.912,0.92658,0.94167,0.95255,0.96197,0.96679,0.97113,0.97418,0.97777,0.98127,0.98309,0.98558,0.98695,0.98824,0.98977,0.98921,0.99064,0.99036,0.98881,0.2709596347477701,87.79092165827751
0.20157,0.91069,0.9537,0.07928,0.28156,0.20156730967542982,304.36663760989904,0.28031,0.81462,0.91393,0.16976,0.41202,0.88729,0.90578,0.92259,0.93781,0.95115,0.96174,0.97082,0.97489,0.97935,0.98262,0.98471,0.98511,0.98723,0.98842,0.9878,0.98956,0.9909,0.99366,0.99508,0.99581,0.2803598374220324,90.8365873247385,0.27452,0.81828,0.91023,0.15692,0.39613,0.88604,0.90897,0.9279,0.94378,0.95361,0.96388,0.9699,0.97697,0.9811,0.98454,0.98716,0.98836,0.98989,0.9894,0.98947,0.99054,0.99102,0.99379,0.99396,0.99436,0.2744682919188046,88.9277265816927
0.20101,0.91133,0.95381,0.07872,0.28057,0.2010138720718046,303.53094682842493,0.27747,0.81555,0.914,0.16891,0.41098,0.89117,0.9118,0.9275,0.94348,0.95126,0.96021,0.96949,0.97633,0.98024,0.98284,0.98527,0.98863,0.9901,0.99141,0.99379,0.99381,0.99561,0.99701,0.99654,0.99605,0.2774742887711819,89.90166956186295,0.27243,0.82282,0.91183,0.153,0.39115,0.88178,0.90298,0.92015,0.93016,0.94256,0.95212,0.96039,0.96738,0.97377,0.97799,0.98123,0.98378,0.98638,0.98656,0.99067,0.99015,0.99076,0.98934,0.98906,0.9889,0.27233114185524576,88.23528996109962
0.19867,0.91344,0.95502,0.07684,0.2772,0.19866640505115718,299.98627162724733,0.28105,0.81445,0.91309,0.16991,0.4122,0.88719,0.90876,0.92707,0.94047,0.95025,0.96072,0.96814,0.97321,0.97747,0.98248,0.98516,0.98563,0.98763,0.98923,0.99013,0.99031,0.99357,0.99366,0.99403,0.99455,0.2809582359077018,91.03046843409538,0.27487,0.81849,0.91066,0.15674,0.39591,0.89142,0.90764,0.92639,0.94355,0.95328,0.96275,0.9694,0.97536,0.97792,0.98169,0.98349,0.98514,0.98746,0.98905,0.98973,0.98914,0.98962,0.99153,0.9926,0.99297,0.2748949760916056,89.06597225368023
0.19604,0.91562,0.95589,0.0749,0.27367,0.19603549521786487,296.01359777897596,0.28355,0.80989,0.91242,0.17409,0.41724,0.88712,0.90757,0.92506,0.93631,0.94993,0.95765,0.96585,0.97216,0.97604,0.97965,0.98288,0.98494,0.98587,0.9874,0.98856,0.99036,0.99182,0.99072,0.99409,0.99314,0.2836708342311559,91.90935029089451,0.27536,0.81581,0.91152,0.15906,0.39882,0.88995,0.90905,0.92671,0.93956,0.94971,0.95523,0.96516,0.97298,0.97602,0.98007,0.98134,0.98323,0.98502,0.98753,0.99088,0.99197,0.99264,0.99263,0.99158,0.99429,0.27539762813184,89.22883151471615
0.19394,0.91688,0.95668,0.07376,0.27159,0.1939358088995842,292.84307143837214,0.27916,0.81495,0.91418,0.16945,0.41165,0.8954,0.91379,0.92875,0.93926,0.95265,0.96006,0.96495,0.9691,0.97462,0.97913,0.98137,0.98237,0.98677,0.98699,0.98677,0.98952,0.9899,0.98973,0.99061,0.99195,0.27914879185917935,90.44420856237411,0.27381,0.81941,0.91195,0.15595,0.3949,0.89101,0.91152,0.9288,0.94076,0.95403,0.96246,0.97001,0.97624,0.98127,0.98291,0.98577,0.98882,0.99257,0.99357,0.9942,0.99501,0.99527,0.9957,0.99632,0.99565,0.2738282641878835,88.72035759687424
0.19058,0.91948,0.95797,0.07148,0.26735,0.1905796985653852,287.77534483373165,0.28083,0.81347,0.91292,0.17082,0.4133,0.89509,0.91478,0.93348,0.94716,0.95842,0.96534,0.97219,0.98003,0.98335,0.98687,0.98993,0.99063,0.99006,0.98947,0.99173,0.99387,0.99476,0.995,0.99542,0.99487,0.280831431441101,90.98938378691673,0.27342,0.81884,0.9111,0.15643,0.39552,0.8847,0.90999,0.92836,0.94378,0.95663,0.96524,0.97186,0.97522,0.97924,0.98048,0.98153,0.9835,0.98764,0.98866,0.99151,0.99189,0.9917,0.99471,0.99516,0.99457,0.2734587124468368,88.60062283277512
0.19005,0.92045,0.95824,0.07063,0.26576,0.19004604181410462,286.96952313929796,0.28374,0.80997,0.91315,0.17401,0.41715,0.89256,0.91109,0.92615,0.93784,0.94896,0.95722,0.96655,0.97086,0.97799,0.97903,0.98277,0.98568,0.98946,0.99064,0.99148,0.9927,0.99171,0.99365,0.99287,0.99455,0.2836729076081588,91.91002206504345,0.27546,0.81708,0.91223,0.15796,0.39744,0.89162,0.91276,0.92867,0.94023,0.9496,0.95772,0.96429,0.97129,0.97602,0.98075,0.9827,0.984,0.98438,0.98493,0.98584,0.98574,0.98578,0.98932,0.99129,0.99139,0.2755257695177455,89.27034932374954
0.1884,0.92134,0.95859,0.06983,0.26426,0.18839636295540443,284.4785080626607,0.27912,0.81207,0.91319,0.17209,0.41484,0.89317,0.91068,0.92452,0.93506,0.94551,0.95805,0.96747,0.97283,0.97861,0.98211,0.98601,0.98847,0.991,0.99248,0.99376,0.99453,0.99564,0.99608,0.99669,0.99611,0.2791295663258176,90.4379794895649,0.27008,0.82013,0.91165,0.15533,0.39411,0.88517,0.90604,0.92235,0.93916,0.95218,0.96055,0.96658,0.97341,0.97795,0.97973,0.97976,0.9828,0.98359,0.98712,0.98672,0.9884,0.98771,0.98934,0.98892,0.99018,0.27008646689815285,87.50801527500153
0.18668,0.92295,0.95965,0.0684,0.26154,0.18667997209145534,281.88675785809755,0.28322,0.80936,0.912,0.17457,0.41782,0.88878,0.9088,0.92577,0.93902,0.94759,0.9584,0.96453,0.97046,0.97606,0.9799,0.98126,0.98479,0.98595,0.98663,0.98765,0.98674,0.9865,0.99378,0.99412,0.99459,0.2833529257296044,91.80634793639183,0.27778,0.81369,0.91029,0.16089,0.40111,0.88158,0.90359,0.9242,0.93832,0.9493,0.95608,0.96676,0.97396,0.97675,0.98057,0.9835,0.98486,0.98438,0.98801,0.98945,0.99125,0.99364,0.99275,0.99261,0.99138,0.27772607074843514,89.98324692249298
