train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.48,0.45,0.65,0.53,0.53,0.7770194279796937,26.418660551309586,0.46,0.42,0.33,0.37,0.44,0.8327884912490845,4.163942456245422,1712641853,,True,5,5a8320e4,2024-04-09_07-50-53,36.22849416732788,187.07599329948425,36880,AT-MB-PC-E13,127.0.0.1,187.07599329948425,5,128,6,0.5,1e-05,5a8320e4
0.99,0.99,0.99,0.99,1.0,0.0377689258688513,1.284143479540944,0.72,0.69,0.75,0.72,0.8,1.1157495975494385,5.578747987747192,1712643771,,True,100,3f2599ef,2024-04-09_08-22-51,19.164034128189087,1917.9023745059967,36880,AT-MB-PC-E13,127.0.0.1,1917.9023745059967,100,128,3,0.0,0.001,3f2599ef
0.87,0.83,0.89,0.86,0.95,0.2714378180749276,9.228885814547539,0.68,0.69,0.58,0.63,0.77,0.8685355663299561,4.34267783164978,1712646346,,True,45,30f0fdb2,2024-04-09_09-05-46,59.10283875465393,2575.0611267089844,36880,AT-MB-PC-E13,127.0.0.1,2575.0611267089844,45,128,10,0.2,0.0001,30f0fdb2
0.54,0.49,0.53,0.51,0.55,0.7382836289265576,25.10164338350296,0.35,0.35,0.4,0.37,0.39,0.8044497489929199,4.0222487449646,1712644112,,True,5,b9dae1ee,2024-04-09_08-28-32,19.797964334487915,106.20669460296631,10648,AT-MB-PC-E13,127.0.0.1,106.20669460296631,5,128,3,0.2,1e-05,b9dae1ee
0.95,0.94,0.95,0.95,0.99,0.13651957987424204,4.64166571572423,0.67,0.67,0.61,0.64,0.78,0.9214429974555969,4.607214987277985,1712647676,,True,100,b3c6ee6a,2024-04-09_09-27-56,35.660730600357056,3563.3498005867004,10648,AT-MB-PC-E13,127.0.0.1,3563.3498005867004,100,256,6,0.0,0.0001,b3c6ee6a
0.53,0.47,0.54,0.51,0.55,0.7313037584809696,24.864327788352966,0.54,0.75,0.04,0.08,0.41,0.9318748712539673,4.659374356269836,1712644636,,True,5,ceebd5fb,2024-04-09_08-37-16,58.555782079696655,301.7149591445923,33088,AT-MB-PC-E13,127.0.0.1,301.7149591445923,5,64,10,0.5,1e-05,ceebd5fb
0.48,0.45,0.65,0.53,0.53,0.7770189003032797,26.418642610311508,0.46,0.42,0.33,0.37,0.44,0.8327921390533447,4.163960695266724,1712644825,,True,5,fa78196c,2024-04-09_08-40-25,36.285276889801025,188.95445561408997,33088,AT-MB-PC-E13,127.0.0.1,188.95445561408997,5,256,6,0.5,1e-05,fa78196c
0.76,0.74,0.71,0.72,0.83,0.5254449046709958,17.865126758813858,0.56,0.58,0.29,0.39,0.71,0.8722731113433838,4.361365556716919,1712645372,,True,15,08699334,2024-04-09_08-49-32,36.30774402618408,547.4465544223785,33088,AT-MB-PC-E13,127.0.0.1,547.4465544223785,15,128,6,0.0,0.001,08699334
0.76,0.72,0.75,0.73,0.84,0.5307658165693283,18.046037763357162,0.63,0.57,0.86,0.69,0.61,0.8517118215560913,4.2585591077804565,1712645922,,True,15,3cf78194,2024-04-09_08-58-42,35.706639766693115,549.3742189407349,33088,AT-MB-PC-E13,127.0.0.1,549.3742189407349,15,256,6,0.2,0.001,3cf78194
0.77,0.74,0.74,0.74,0.83,0.5214542518643772,17.729444563388824,0.58,0.56,0.58,0.57,0.62,0.7871827006340026,3.9359135031700134,1712646026,,True,5,17bfef42,2024-04-09_09-00-26,19.095113515853882,104.70293474197388,33088,AT-MB-PC-E13,127.0.0.1,104.70293474197388,5,128,3,0.0,0.0001,17bfef42
0.77,0.75,0.74,0.74,0.83,0.5219780408284244,17.747253388166428,0.58,0.56,0.58,0.57,0.62,0.7867517471313477,3.9337587356567383,1712646130,,True,5,9dc3632b,2024-04-09_09-02-10,18.83802056312561,103.5079460144043,33088,AT-MB-PC-E13,127.0.0.1,103.5079460144043,5,64,3,0.0,0.0001,9dc3632b
0.76,0.73,0.74,0.73,0.84,0.4956440154243918,16.85189652442932,0.59,0.54,0.89,0.67,0.71,0.822414493560791,4.112072467803955,1712646666,,True,15,bd959416,2024-04-09_09-11-06,35.6355926990509,536.2155063152313,33088,AT-MB-PC-E13,127.0.0.1,536.2155063152313,15,128,6,0.0,0.001,bd959416
0.7,0.67,0.67,0.67,0.77,0.5767586765920415,19.60979500412941,0.56,0.54,0.47,0.5,0.6,0.8006337881088257,4.003168940544128,1712646451,,True,5,4ef562f5,2024-04-09_09-07-31,18.689732313156128,104.38276863098145,36880,AT-MB-PC-E13,127.0.0.1,104.38276863098145,5,128,3,0.2,0.0001,4ef562f5
0.87,0.83,0.89,0.85,0.94,0.3274827481192701,11.134413436055183,0.75,0.72,0.78,0.75,0.77,0.836402851343155,4.1820142567157745,1712648062,,True,45,e1c3c4b1,2024-04-09_09-34-22,35.89147472381592,1611.1528968811035,36880,AT-MB-PC-E13,127.0.0.1,1611.1528968811035,45,64,6,0.0,0.001,e1c3c4b1
0.92,0.91,0.92,0.91,0.98,0.1848040572641527,6.283337946981192,0.71,0.71,0.65,0.68,0.81,0.7675688743591309,3.8378443717956543,1712651307,,True,100,e3933d93,2024-04-09_10-28-27,20.713756322860718,4640.050820589066,33088,AT-MB-PC-E13,127.0.0.1,4640.050820589066,100,128,10,0.2,0.0001,e3933d93
0.76,0.73,0.75,0.74,0.83,0.5663356868659749,19.255413353443146,0.7,0.62,0.92,0.74,0.67,0.8507883489131928,4.253941744565964,1712648216,,True,15,a19a7a7e,2024-04-09_09-36-56,35.60614371299744,540.086455821991,10648,AT-MB-PC-E13,127.0.0.1,540.086455821991,15,128,6,0.0,0.001,a19a7a7e
0.8,0.75,0.82,0.78,0.88,0.43642564731485706,14.83847200870514,0.56,0.59,0.24,0.34,0.6,1.3931401014328002,6.9657005071640015,1712648348,,True,15,8ebc933a,2024-04-09_09-39-08,19.09134316444397,286.12593960762024,36880,AT-MB-PC-E13,127.0.0.1,286.12593960762024,15,256,3,0.0,0.001,8ebc933a
0.77,0.74,0.74,0.74,0.83,0.5228290890946108,17.776189029216766,0.58,0.56,0.58,0.57,0.63,0.7808767437934876,3.9043837189674377,1712648317,,True,5,b4b4bcd0,2024-04-09_09-38-37,18.849502325057983,100.98321604728699,10648,AT-MB-PC-E13,127.0.0.1,100.98321604728699,5,128,3,0.0,0.0001,b4b4bcd0
0.77,0.73,0.77,0.75,0.85,0.5044778050745234,17.152245372533798,0.63,0.57,0.92,0.7,0.69,0.8272682368755341,4.13634118437767,1712648843,,True,15,7aa41488,2024-04-09_09-47-23,35.33133411407471,525.5235238075256,10648,AT-MB-PC-E13,127.0.0.1,525.5235238075256,15,256,6,0.0,0.001,7aa41488
0.77,0.74,0.74,0.74,0.83,0.5219040513038635,17.74473774433136,0.58,0.56,0.58,0.57,0.63,0.7848048567771911,3.924024283885956,1712648451,,True,5,d58b5587,2024-04-09_09-40-51,19.18612837791443,103.31066989898682,36880,AT-MB-PC-E13,127.0.0.1,103.31066989898682,5,256,3,0.0,0.0001,d58b5587
0.72,0.67,0.73,0.7,0.8,0.590172232950435,20.06585592031479,0.57,0.68,0.18,0.29,0.65,1.0597680926322937,5.2988404631614685,1712648639,,True,5,98d107a5,2024-04-09_09-43-59,35.876564025878906,187.46504592895508,36880,AT-MB-PC-E13,127.0.0.1,187.46504592895508,5,128,6,0.0,0.001,98d107a5
0.77,0.75,0.73,0.74,0.83,0.5228429857422324,17.7766615152359,0.58,0.56,0.57,0.57,0.62,0.7850871920585633,3.925435960292816,1712648743,,True,5,4339d060,2024-04-09_09-45-43,18.945892572402954,103.6942389011383,36880,AT-MB-PC-E13,127.0.0.1,103.6942389011383,5,256,3,0.0,0.0001,4339d060
0.78,0.75,0.75,0.75,0.86,0.48848773802027984,16.608583092689514,0.58,0.63,0.26,0.37,0.72,0.7225004851818084,3.6125024259090424,1712649270,,True,15,5c81a139,2024-04-09_09-54-30,33.08097982406616,527.2221944332123,36880,AT-MB-PC-E13,127.0.0.1,527.2221944332123,15,128,6,0.0,0.001,5c81a139
0.77,0.74,0.73,0.74,0.83,0.5229526574120802,17.780390352010727,0.59,0.57,0.58,0.58,0.62,0.7889583230018615,3.944791615009308,1712648947,,True,5,4944cf2b,2024-04-09_09-49-07,18.876262187957764,103.94334721565247,10648,AT-MB-PC-E13,127.0.0.1,103.94334721565247,5,256,3,0.0,0.0001,4944cf2b
0.7,0.65,0.71,0.68,0.78,0.619935426641913,21.077804505825043,0.58,0.59,0.38,0.46,0.67,0.7293083190917968,3.6465415954589844,1712649134,,True,5,f92fa767,2024-04-09_09-52-14,35.675100564956665,187.087641954422,10648,AT-MB-PC-E13,127.0.0.1,187.087641954422,5,64,6,0.0,0.001,f92fa767
0.77,0.74,0.73,0.74,0.83,0.5233427303678849,17.793652832508087,0.58,0.55,0.57,0.56,0.63,0.7827119112014771,3.9135595560073853,1712649238,,True,5,ee19648a,2024-04-09_09-53-58,18.676493644714355,103.87578511238098,10648,AT-MB-PC-E13,127.0.0.1,103.87578511238098,5,256,3,0.0,0.0001,ee19648a
0.74,0.71,0.71,0.71,0.8,0.6132055994342355,20.848990380764008,0.56,0.54,0.51,0.52,0.62,0.8700718641281128,4.350359320640564,1712649530,,True,5,05eac37f,2024-04-09_09-58-50,60.06163811683655,291.6405420303345,10648,AT-MB-PC-E13,127.0.0.1,291.6405420303345,5,128,10,0.0,0.001,05eac37f
0.77,0.74,0.74,0.74,0.83,0.5221414601101595,17.752809643745422,0.6,0.57,0.61,0.59,0.63,0.7774135351181031,3.887067675590515,1712649375,,True,5,76b36529,2024-04-09_09-56-15,19.53218102455139,105.05276703834534,36880,AT-MB-PC-E13,127.0.0.1,105.05276703834534,5,256,3,0.0,0.0001,76b36529
0.73,0.68,0.73,0.7,0.78,0.6573531838024363,22.350008249282837,0.53,0.51,0.28,0.36,0.62,0.9580496788024903,4.790248394012451,1712649562,,True,5,707e44e5,2024-04-09_09-59-22,32.47990679740906,186.7646803855896,36880,AT-MB-PC-E13,127.0.0.1,186.7646803855896,5,64,6,0.0,0.001,707e44e5
0.53,0.47,0.52,0.49,0.53,0.7582361610496745,25.780029475688934,0.44,0.42,0.5,0.46,0.39,0.7730961680412293,3.8654808402061462,1712649632,,True,5,c7eeadf1,2024-04-09_10-00-32,19.358688592910767,102.66054272651672,10648,AT-MB-PC-E13,127.0.0.1,102.66054272651672,5,256,3,0.5,1e-05,c7eeadf1
0.79,0.77,0.76,0.76,0.86,0.4937920561608146,16.788929909467697,0.65,0.62,0.69,0.65,0.65,0.783489978313446,3.9174498915672302,1712649853,,True,5,afbae32c,2024-04-09_10-04-13,54.4112868309021,291.12669014930725,36880,AT-MB-PC-E13,127.0.0.1,291.12669014930725,5,128,10,0.0,0.0001,afbae32c
0.69,0.64,0.68,0.66,0.73,0.6358792773064446,21.619895428419113,0.6,0.56,0.76,0.64,0.61,0.7822954535484314,3.911477267742157,1712649824,,True,5,afbc2ea7,2024-04-09_10-03-44,36.89471793174744,191.90849661827087,10648,AT-MB-PC-E13,127.0.0.1,191.90849661827087,5,256,6,0.5,0.001,afbc2ea7
0.77,0.75,0.73,0.74,0.83,0.5226735253544414,17.77089986205101,0.58,0.55,0.57,0.56,0.62,0.7928336977958679,3.9641684889793396,1712649928,,True,5,72a9c2a9,2024-04-09_10-05-28,19.823092937469482,104.04659080505371,10648,AT-MB-PC-E13,127.0.0.1,104.04659080505371,5,64,3,0.0,0.0001,72a9c2a9
0.59,0.53,0.56,0.55,0.61,0.7209451110923991,24.51213377714157,0.53,0.51,0.26,0.35,0.57,0.7100137352943421,3.55006867647171,1712650150,,True,5,8d4c74a6,2024-04-09_10-09-10,54.99000310897827,296.38248801231384,36880,AT-MB-PC-E13,127.0.0.1,296.38248801231384,5,128,10,0.2,1e-05,8d4c74a6
0.59,0.54,0.56,0.55,0.63,0.6782544220195097,23.06065034866333,0.5,0.25,0.03,0.05,0.38,0.8631088733673096,4.315544366836548,1712650123,,True,5,95b85398,2024-04-09_10-08-43,37.41412377357483,194.9699969291687,10648,AT-MB-PC-E13,127.0.0.1,194.9699969291687,5,256,6,0.5,0.0001,95b85398
0.58,0.52,0.59,0.55,0.61,0.6810463403954226,23.155575573444366,0.44,0.42,0.43,0.42,0.44,0.7753888130187988,3.876944065093994,1712650225,,True,5,e71c9cc7,2024-04-09_10-10-25,19.73884105682373,101.9392511844635,10648,AT-MB-PC-E13,127.0.0.1,101.9392511844635,5,128,3,0.0,1e-05,e71c9cc7
0.77,0.74,0.73,0.74,0.82,0.5528299755909863,18.796219170093536,0.6,0.55,0.83,0.66,0.69,0.6932968020439148,3.466484010219574,1712650706,,True,15,03e3adc5,2024-04-09_10-18-26,36.849470376968384,556.2893731594086,36880,AT-MB-PC-E13,127.0.0.1,556.2893731594086,15,256,6,0.2,0.001,03e3adc5
0.57,0.52,0.5,0.51,0.6,0.697788243784624,23.724800288677216,0.53,0.67,0.03,0.05,0.43,0.9111099004745483,4.555549502372742,1712650533,,True,5,47539363,2024-04-09_10-15-33,59.659112215042114,307.1557264328003,10648,AT-MB-PC-E13,127.0.0.1,307.1557264328003,5,64,10,0.5,0.0001,47539363
0.62,0.57,0.6,0.58,0.66,0.6591520677594578,22.411170303821564,0.58,0.56,0.51,0.54,0.61,0.6930045127868653,3.465022563934326,1712650721,,True,5,8c973a68,2024-04-09_10-18-41,29.492947816848755,187.9276134967804,10648,AT-MB-PC-E13,127.0.0.1,187.9276134967804,5,128,6,0.0,1e-05,8c973a68
