train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.99,0.99,1.0,0.99,1.0,0.009025906732706432,2.816082900604407,0.97,0.97,0.98,0.97,0.99,0.27672111035394403,86.61370754078447,1712417710,,False,89,46698c3a,2024-04-06_17-35-10,77.44915175437927,6501.931658506393,47072,AT-MB-PC-E13,127.0.0.1,6501.931658506393,89,3
0.99,0.99,1.0,0.99,1.0,0.009025892064957734,2.816078324266813,0.97,0.97,0.98,0.97,0.99,0.29084465836601237,91.03437806856186,1712417789,,False,90,46698c3a,2024-04-06_17-36-29,78.51524019241333,6580.446898698807,47072,AT-MB-PC-E13,127.0.0.1,6580.446898698807,90,3
0.99,0.99,1.0,0.99,1.0,0.009025955682717496,2.8160981730078585,0.97,0.97,0.98,0.97,0.99,0.28896953236331724,90.4474636297183,1712417866,,False,91,46698c3a,2024-04-06_17-37-46,77.8428864479065,6658.289785146713,47072,AT-MB-PC-E13,127.0.0.1,6658.289785146713,91,3
0.99,0.99,1.0,0.99,1.0,0.009025921121278572,2.816087389838914,0.97,0.97,0.98,0.97,0.99,0.28671549491869724,89.74194990955223,1712417946,,False,92,46698c3a,2024-04-06_17-39-06,79.17668414115906,6737.466469287872,47072,AT-MB-PC-E13,127.0.0.1,6737.466469287872,92,3
0.99,0.99,1.0,0.99,1.0,0.009025832102642711,2.816059616024526,0.97,0.97,0.98,0.97,0.99,0.28543298558512964,89.34052448814558,1712418026,,False,93,46698c3a,2024-04-06_17-40-26,80.10244846343994,6817.568917751312,47072,AT-MB-PC-E13,127.0.0.1,6817.568917751312,93,3
0.99,0.99,1.0,0.99,1.0,0.009026178671393428,2.8161677454747496,0.97,0.97,0.98,0.97,0.99,0.29058948763681686,90.95450963032368,1712418104,,False,94,46698c3a,2024-04-06_17-41-44,78.14739918708801,6895.7163169384,47072,AT-MB-PC-E13,127.0.0.1,6895.7163169384,94,3
0.99,0.99,1.0,0.99,1.0,0.009025788342748873,2.816045962937648,0.97,0.97,0.98,0.97,0.99,0.28988027564432484,90.73252627667367,1712418183,,False,95,46698c3a,2024-04-06_17-43-03,79.5188148021698,6975.23513174057,47072,AT-MB-PC-E13,127.0.0.1,6975.23513174057,95,3
0.99,0.99,1.0,0.99,1.0,0.009025914885768076,2.81608544435964,0.97,0.97,0.98,0.97,0.99,0.2921578628956666,91.44541108634364,1712418262,,False,96,46698c3a,2024-04-06_17-44-22,78.61162662506104,7053.846758365631,47072,AT-MB-PC-E13,127.0.0.1,7053.846758365631,96,3
0.99,0.99,1.0,0.99,1.0,0.00888683619170795,2.7726928918128806,0.97,0.97,0.98,0.97,0.99,0.2864808702925574,89.66851240157048,1712418342,,False,97,46698c3a,2024-04-06_17-45-42,80.00796031951904,7133.85471868515,47072,AT-MB-PC-E13,127.0.0.1,7133.85471868515,97,3
0.99,0.99,1.0,0.99,1.0,0.009025673194734728,2.816010036757235,0.97,0.97,0.98,0.97,0.99,0.28618285027021384,89.57523213457694,1712418422,,False,98,46698c3a,2024-04-06_17-47-02,79.76437759399414,7213.619096279144,47072,AT-MB-PC-E13,127.0.0.1,7213.619096279144,98,3
0.99,0.99,1.0,0.99,1.0,0.009025783800494225,2.8160445457541985,0.97,0.97,0.98,0.97,0.99,0.2885112583590641,90.30402386638707,1712418503,,False,99,46698c3a,2024-04-06_17-48-23,80.96163511276245,7294.580731391907,47072,AT-MB-PC-E13,127.0.0.1,7294.580731391907,99,3
0.99,0.99,1.0,0.99,1.0,0.009025645223862098,2.8160013098449745,0.97,0.97,0.98,0.97,0.99,0.2898962612716841,90.73752977803713,1712418581,,True,100,46698c3a,2024-04-06_17-49-41,77.95566058158875,7372.5363919734955,47072,AT-MB-PC-E13,127.0.0.1,7372.5363919734955,100,3
