train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_ranking_accuracy_0.1,test_ranking_accuracy_0.2,test_ranking_accuracy_0.3,test_ranking_accuracy_0.4,test_ranking_accuracy_0.5,test_ranking_accuracy_0.6,test_ranking_accuracy_0.7,test_ranking_accuracy_0.8,test_ranking_accuracy_0.9,test_ranking_accuracy_1.0,test_ranking_accuracy_1.1,test_ranking_accuracy_1.2,test_ranking_accuracy_1.3,test_ranking_accuracy_1.4,test_ranking_accuracy_1.5,test_ranking_accuracy_1.6,test_ranking_accuracy_1.7,test_ranking_accuracy_1.8,test_ranking_accuracy_1.9,test_ranking_accuracy_2.0,test_mean_loss,test_sum_loss
0.15,0.95,0.97,0.05,0.22,0.15167620083847583,229.0310632660985,0.28,0.82,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.277835327717993,90.01864618062973,0.27,0.82,0.91,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27307609774540237,88.47665566951036
0.15,0.95,0.97,0.04,0.21,0.14759178297310477,222.86359228938818,0.27,0.83,0.92,0.16,0.4,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.27476244005892014,89.02303057909012,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2708675165051295,87.76107534766197
0.14,0.95,0.98,0.04,0.21,0.14381312056882492,217.15781205892563,0.28,0.83,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.27581991264481603,89.3656516969204,0.27,0.82,0.91,0.16,0.4,0.9,0.91,0.93,0.94,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.2706463679579305,87.68942321836948
0.14,0.95,0.98,0.04,0.2,0.14157776968763364,213.7824322283268,0.27,0.83,0.92,0.16,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2729962182541688,88.4507747143507,0.27,0.83,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2661256360143055,86.22470606863499
0.14,0.96,0.98,0.04,0.2,0.13863800547967683,209.34338827431202,0.28,0.82,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.27544853937478714,89.24532675743103,0.27,0.82,0.92,0.15,0.39,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.26568106465317587,86.08066494762897
0.14,0.96,0.98,0.04,0.19,0.13509059906104542,203.9868045821786,0.28,0.82,0.91,0.17,0.41,0.88,0.9,0.91,0.93,0.94,0.95,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2840312928605227,92.02613888680935,0.28,0.81,0.91,0.17,0.41,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2806058127755,90.91628333926201
0.13,0.96,0.98,0.04,0.19,0.13118577415974725,198.09051898121834,0.29,0.82,0.92,0.16,0.41,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28513861217616515,92.38491034507751,0.28,0.82,0.92,0.16,0.4,0.89,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.27881304965710935,90.33542808890343
0.13,0.96,0.98,0.03,0.18,0.12578486239673287,189.93514221906662,0.27,0.83,0.92,0.16,0.4,0.89,0.92,0.93,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.26967788703831624,87.37563540041447,0.27,0.82,0.92,0.15,0.39,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.98,0.99,0.99,0.99,0.99,0.2656731099166252,86.07808761298656
0.12,0.96,0.98,0.03,0.18,0.12354415823390942,186.55167893320322,0.27,0.83,0.92,0.15,0.39,0.9,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.26945271370587526,87.30267924070358,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.266242718760982,86.26264087855816
0.12,0.97,0.98,0.03,0.17,0.12035946556373148,181.74279300123453,0.28,0.82,0.92,0.16,0.4,0.9,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27784053700757616,90.02033399045467,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2713828865024779,87.92805522680283
0.12,0.97,0.98,0.03,0.17,0.11858847990928106,179.0686046630144,0.29,0.82,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2882566824555397,93.39516511559486,0.28,0.81,0.91,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.28488411262263486,92.3024524897337
0.11,0.97,0.98,0.03,0.17,0.11456543547132157,172.99380756169558,0.27,0.83,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.26977961510419846,87.4085952937603,0.27,0.82,0.92,0.15,0.39,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2666154923722332,86.38341952860355
0.11,0.97,0.99,0.03,0.16,0.11145575914457934,168.2981963083148,0.27,0.83,0.92,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.271801972048886,88.06383894383907,0.27,0.82,0.92,0.15,0.39,0.89,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.98,0.99,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.26629444322100393,86.27939960360527
0.11,0.97,0.99,0.03,0.16,0.10770262014490879,162.63095641881227,0.27,0.83,0.92,0.16,0.39,0.89,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2706792483359207,87.70007646083832,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26777040737646596,86.75761198997498
0.11,0.97,0.99,0.02,0.16,0.10545335762844181,159.23457001894712,0.27,0.83,0.92,0.16,0.4,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2723219765373218,88.23232039809227,0.27,0.82,0.92,0.15,0.39,0.9,0.92,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.2676617700468611,86.72241349518299
0.1,0.97,0.99,0.02,0.15,0.10323654693730225,155.8871858753264,0.27,0.83,0.92,0.15,0.39,0.89,0.92,0.93,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2697058084570331,87.38468194007874,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.92,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2663627762209486,86.30153949558735
0.1,0.98,0.99,0.02,0.15,0.10066011661034546,151.99677608162165,0.27,0.83,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.26900590142166175,87.1579120606184,0.26,0.82,0.92,0.15,0.39,0.89,0.91,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2641648218771558,85.58940228819847
0.1,0.98,0.99,0.02,0.14,0.09718469548106982,146.74889017641544,0.27,0.83,0.92,0.16,0.4,0.89,0.91,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27185384722219574,88.08064649999142,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2676919028162956,86.73217651247978
0.1,0.98,0.99,0.02,0.14,0.09517700578894046,143.7172787413001,0.27,0.83,0.92,0.15,0.39,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26947120057395946,87.30866898596287,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2669663346476025,86.49709242582321
0.09,0.98,0.99,0.02,0.14,0.09253045737447328,139.72099063545465,0.27,0.83,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.27033088678195155,87.5872073173523,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2663086387846205,86.28399896621704
0.09,0.98,0.99,0.02,0.13,0.08920592902265242,134.70095282420516,0.27,0.83,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.27182103748674746,88.07001614570618,0.27,0.83,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.26783730853119014,86.7792879641056
0.09,0.98,0.99,0.02,0.13,0.08724724969623104,131.74334704130888,0.27,0.83,0.92,0.16,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.2694509644291283,87.30211247503757,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2665744957364636,86.3701366186142
0.09,0.98,0.99,0.02,0.13,0.08527993160170436,128.77269671857357,0.27,0.83,0.92,0.16,0.4,0.89,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.27159294081322943,87.99611282348633,0.27,0.82,0.91,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26749672924662815,86.66894027590752
0.08,0.98,0.99,0.02,0.12,0.08247140968674856,124.53182862699032,0.27,0.83,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2724079688390096,88.26018190383911,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26922842119762924,87.23000846803188
0.08,0.98,0.99,0.01,0.12,0.08035971350622492,121.34316739439964,0.27,0.83,0.92,0.16,0.39,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.26902299204174385,87.163449421525,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2658576236370905,86.13787005841732
0.08,0.98,0.99,0.01,0.12,0.0787572809328504,118.9234942086041,0.27,0.83,0.92,0.16,0.4,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2712270374651308,87.87756013870239,0.27,0.82,0.92,0.15,0.39,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,0.99,0.99,1.0,0.99,0.2677543029005145,86.7523941397667
0.08,0.98,0.99,0.01,0.12,0.0761999431824842,115.06191420555115,0.27,0.83,0.92,0.15,0.39,0.9,0.92,0.94,0.95,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2684005653876581,86.96178318560123,0.27,0.83,0.92,0.15,0.39,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26581699594303415,86.12470668554306
0.07,0.99,0.99,0.01,0.11,0.07432607385940504,112.23237152770162,0.27,0.83,0.92,0.16,0.39,0.9,0.91,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,1.0,1.0,0.99,1.0,1.0,1.0,0.2696832088684594,87.37735967338085,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2663399986922741,86.2941595762968
0.07,0.99,0.99,0.01,0.11,0.07225109344928075,109.09915110841393,0.27,0.83,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2710336781118387,87.81491170823574,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.2664277480892193,86.32259038090706
0.07,0.99,0.99,0.01,0.11,0.07096156311153576,107.151960298419,0.27,0.83,0.92,0.16,0.39,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.26863426498976756,87.03750185668468,0.26,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26490643266358493,85.82968418300152
0.07,0.99,0.99,0.01,0.11,0.06846089493113243,103.37595134600997,0.27,0.83,0.92,0.16,0.39,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99,0.26929938857570107,87.25300189852715,0.26,0.83,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2648096005489797,85.79831057786942
0.07,0.99,0.99,0.01,0.1,0.06695943287024829,101.10874363407493,0.27,0.83,0.92,0.16,0.39,0.9,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.26842671251039446,86.9702548533678,0.26,0.83,0.92,0.15,0.39,0.9,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,1.0,0.99,0.26497240152991847,85.85105809569359
0.06,0.99,0.99,0.01,0.1,0.06455119670128191,97.47230701893568,0.27,0.83,0.92,0.16,0.4,0.89,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.99,0.26972156790671525,87.38978800177574,0.27,0.83,0.92,0.15,0.39,0.9,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2657454414408148,86.101523026824
0.06,0.99,0.99,0.01,0.1,0.0636634093320725,96.13174809142947,0.27,0.83,0.92,0.16,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2683407636244356,86.94240741431713,0.26,0.83,0.92,0.15,0.39,0.9,0.92,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2638931434923484,85.50137849152088
0.06,0.99,0.99,0.01,0.1,0.06212859522575969,93.81417879089713,0.27,0.83,0.92,0.16,0.4,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2684453070899587,86.9762794971466,0.26,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.2645876902948927,85.72641165554523
0.06,0.99,1.0,0.01,0.1,0.06044154201961116,91.26672844961286,0.27,0.83,0.92,0.16,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.26986223781182445,87.43536505103111,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2660578045948052,86.20272868871689
0.06,0.99,1.0,0.01,0.1,0.059478125321549294,89.81196923553944,0.27,0.83,0.92,0.16,0.4,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.26910808949190895,87.1910209953785,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2651751655395384,85.91675363481045
0.06,0.99,1.0,0.01,0.09,0.05791552298461759,87.45243970677257,0.27,0.83,0.92,0.16,0.39,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26790572077403835,86.80145353078842,0.26,0.83,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2643912544037089,85.66276642680168
0.06,0.99,1.0,0.01,0.09,0.05671865714849621,85.64517229422927,0.27,0.83,0.92,0.16,0.39,0.89,0.91,0.93,0.94,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.26836179891302264,86.94922284781933,0.26,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.95,0.95,0.96,0.97,0.97,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.26475543064283735,85.7807595282793
0.06,0.99,1.0,0.01,0.09,0.055357012189678007,83.5890884064138,0.27,0.83,0.92,0.16,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.26843169018810176,86.97186762094498,0.26,0.83,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2647456669329125,85.77759608626366
0.05,0.99,1.0,0.01,0.09,0.054476999849179725,82.26026977226138,0.27,0.83,0.92,0.16,0.39,0.88,0.9,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.2685421216359109,87.00764741003513,0.26,0.83,0.92,0.15,0.39,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.99,0.99,0.2650844936753497,85.8873759508133
0.05,0.99,1.0,0.01,0.09,0.05393382405603169,81.44007432460785,0.27,0.83,0.92,0.16,0.39,0.89,0.92,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.99,0.2684124709095484,86.96564057469368,0.27,0.82,0.92,0.15,0.39,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2651953025272599,85.9232780188322
0.05,0.99,1.0,0.01,0.09,0.05279207313248258,79.7160304300487,0.27,0.83,0.92,0.16,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2674054966112714,86.63938090205193,0.26,0.83,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2644269040061368,85.67431689798832
0.05,0.99,1.0,0.01,0.09,0.05199185015251305,78.5076937302947,0.27,0.83,0.92,0.16,0.4,0.88,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2696052872472339,87.35211306810379,0.27,0.82,0.92,0.15,0.39,0.9,0.92,0.93,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26624104385206726,86.2620982080698
0.05,0.99,1.0,0.01,0.09,0.05129833640345675,77.46048796921968,0.27,0.83,0.92,0.16,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.26859343272668346,87.02427220344543,0.27,0.83,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2652319896460315,85.93516464531422
0.05,0.99,1.0,0.01,0.09,0.050771990568926,76.66570575907826,0.27,0.83,0.92,0.16,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2678708188511707,86.79014530777931,0.26,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26460131510724255,85.73082609474659
0.05,0.99,1.0,0.01,0.08,0.050146309466452786,75.72092729434371,0.27,0.83,0.92,0.16,0.39,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2685156221742983,86.99906158447266,0.26,0.83,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2649315528479623,85.83782312273979
0.05,0.99,1.0,0.01,0.08,0.049987943044906814,75.48179399780929,0.27,0.83,0.92,0.16,0.39,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.268828359099082,87.10038834810257,0.27,0.82,0.92,0.15,0.39,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2653638795478108,85.97789697349072
