train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_ranking_accuracy_0.1,test_ranking_accuracy_0.2,test_ranking_accuracy_0.3,test_ranking_accuracy_0.4,test_ranking_accuracy_0.5,test_ranking_accuracy_0.6,test_ranking_accuracy_0.7,test_ranking_accuracy_0.8,test_ranking_accuracy_0.9,test_ranking_accuracy_1.0,test_ranking_accuracy_1.1,test_ranking_accuracy_1.2,test_ranking_accuracy_1.3,test_ranking_accuracy_1.4,test_ranking_accuracy_1.5,test_ranking_accuracy_1.6,test_ranking_accuracy_1.7,test_ranking_accuracy_1.8,test_ranking_accuracy_1.9,test_ranking_accuracy_2.0,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.2199999988079071,0.9,0.95,0.09000000357627869,0.30000001192092896,0.21822529039438196,329.5201884955168,0.28999999165534973,0.81,0.92,0.18000000715255737,0.41999998688697815,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.29047947064226054,94.11534848809242,0.2800000011920929,0.81,0.91,0.17000000178813934,0.4099999964237213,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.2832512381360119,91.77340115606785,1713279495,,False,51,2c7942e7,2024-04-16_16-58-15,285.3604700565338,14330.007934093475,37676,AT-MB-PC-E13,127.0.0.1,14330.007934093475,51,128,0.0,6,0.001
0.2199999988079071,0.9,0.95,0.09000000357627869,0.30000001192092896,0.21690407917890328,327.52515956014395,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2740762244772028,88.80069673061371,0.27000001072883606,0.82,0.91,0.15000000596046448,0.38999998569488525,0.89,0.91,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.26936216836358295,87.27334254980087,1713279783,,False,52,2c7942e7,2024-04-16_17-03-03,288.2501678466797,14618.258101940155,37676,AT-MB-PC-E13,127.0.0.1,14618.258101940155,52,128,0.0,6,0.001
0.20999999344348907,0.9,0.95,0.09000000357627869,0.30000001192092896,0.2144512328781829,323.8213616460562,0.2800000011920929,0.82,0.92,0.17000000178813934,0.4099999964237213,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.284870227407894,92.29795368015766,0.2800000011920929,0.81,0.91,0.17000000178813934,0.4099999964237213,0.89,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2822612644529637,91.45264968276024,1713280062,,False,53,2c7942e7,2024-04-16_17-07-42,278.8592264652252,14897.11732840538,37676,AT-MB-PC-E13,127.0.0.1,14897.11732840538,53,128,0.0,6,0.001
0.20999999344348907,0.91,0.95,0.07999999821186066,0.28999999165534973,0.2087001703876928,315.1372572854161,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27464875726052274,88.98619735240936,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26786638938902335,86.78871016204357,1713280341,,False,54,2c7942e7,2024-04-16_17-12-21,278.3340673446655,15175.451395750046,37676,AT-MB-PC-E13,127.0.0.1,15175.451395750046,54,128,0.0,6,0.001
0.20999999344348907,0.9,0.95,0.09000000357627869,0.28999999165534973,0.21248035789621586,320.84534042328596,0.28999999165534973,0.81,0.92,0.18000000715255737,0.41999998688697815,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2884434342476321,93.4556726962328,0.2800000011920929,0.81,0.91,0.1599999964237213,0.4099999964237213,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,0.99,1.0,1.0,1.0,0.99,0.28157992021721084,91.23189415037632,1713280618,,False,55,2c7942e7,2024-04-16_17-16-58,277.67556953430176,15453.126965284348,37676,AT-MB-PC-E13,127.0.0.1,15453.126965284348,55,128,0.0,6,0.001
0.20999999344348907,0.91,0.95,0.07999999821186066,0.28999999165534973,0.20702223987472768,312.6035822108388,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2736173248677342,88.65201325714588,0.27000001072883606,0.83,0.91,0.15000000596046448,0.38999998569488525,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99,0.99,0.2677821441565031,86.761414706707,1713280895,,False,56,2c7942e7,2024-04-16_17-21-35,276.9488093852997,15730.075774669647,37676,AT-MB-PC-E13,127.0.0.1,15730.075774669647,56,128,0.0,6,0.001
0.20999999344348907,0.91,0.95,0.07999999821186066,0.2800000011920929,0.20714353630380913,312.7867398187518,0.2800000011920929,0.82,0.92,0.1599999964237213,0.4000000059604645,0.9,0.91,0.93,0.94,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.280268153336681,90.80688168108463,0.2800000011920929,0.82,0.92,0.1599999964237213,0.38999998569488525,0.88,0.9,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27522315986362506,89.17230379581451,1713281165,,False,57,2c7942e7,2024-04-16_17-26-05,270.15463638305664,16000.230411052704,37676,AT-MB-PC-E13,127.0.0.1,16000.230411052704,57,128,0.0,6,0.001
0.20000000298023224,0.91,0.96,0.07999999821186066,0.2800000011920929,0.20168534225185974,304.5448668003082,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99,0.99,0.27391363468803004,88.74801763892174,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26780885770732976,86.77006989717484,1713281439,,False,58,2c7942e7,2024-04-16_17-30-39,273.9286389350891,16274.159049987793,37676,AT-MB-PC-E13,127.0.0.1,16274.159049987793,58,128,0.0,6,0.001
0.20000000298023224,0.91,0.96,0.07999999821186066,0.2800000011920929,0.20462105990640375,308.97780045866966,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2728026538259453,88.38805983960629,0.27000001072883606,0.82,0.91,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2673025123866988,86.6060140132904,1713281717,,False,59,2c7942e7,2024-04-16_17-35-17,277.3843479156494,16551.543397903442,37676,AT-MB-PC-E13,127.0.0.1,16551.543397903442,59,128,0.0,6,0.001
0.20000000298023224,0.92,0.96,0.07000000029802322,0.27000001072883606,0.19578748098667095,295.6390962898731,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27239087541346196,88.25464363396168,0.27000001072883606,0.83,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.2669351151511993,86.48697730898857,1713281995,,False,60,2c7942e7,2024-04-16_17-39-55,278.02364468574524,16829.567042589188,37676,AT-MB-PC-E13,127.0.0.1,16829.567042589188,60,128,0.0,6,0.001
0.20000000298023224,0.92,0.96,0.07000000029802322,0.27000001072883606,0.1953781577776994,295.0210182443261,0.27000001072883606,0.83,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.92,0.94,0.95,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.27465553687494476,88.98839394748211,0.27000001072883606,0.82,0.91,0.15000000596046448,0.38999998569488525,0.89,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2712831203768283,87.89573100209236,1713282272,,False,61,2c7942e7,2024-04-16_17-44-32,277.7519073486328,17107.31894993782,37676,AT-MB-PC-E13,127.0.0.1,17107.31894993782,61,128,0.0,6,0.001
0.20000000298023224,0.92,0.96,0.07000000029802322,0.27000001072883606,0.19551422482985534,295.22647949308157,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4099999964237213,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2743422910111186,88.88690228760242,0.27000001072883606,0.82,0.91,0.15000000596046448,0.38999998569488525,0.89,0.92,0.93,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.27090054796433743,87.77177754044533,1713282551,,False,62,2c7942e7,2024-04-16_17-49-11,278.37045335769653,17385.689403295517,37676,AT-MB-PC-E13,127.0.0.1,17385.689403295517,62,128,0.0,6,0.001
0.1899999976158142,0.92,0.96,0.07000000029802322,0.25999999046325684,0.1922691790868115,290.32646042108536,0.27000001072883606,0.83,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.27140916221671635,87.9365685582161,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26899728910238657,87.15512166917324,1713282828,,False,63,2c7942e7,2024-04-16_17-53-48,277.2474911212921,17662.93689441681,37676,AT-MB-PC-E13,127.0.0.1,17662.93689441681,63,128,0.0,6,0.001
0.1899999976158142,0.92,0.96,0.07000000029802322,0.25999999046325684,0.18937030124743254,285.9491548836231,0.28999999165534973,0.81,0.91,0.17000000178813934,0.41999998688697815,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2876493224851143,93.19838048517704,0.28999999165534973,0.8,0.91,0.17000000178813934,0.41999998688697815,0.88,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.28614674048659244,92.71154391765594,1713283105,,False,64,2c7942e7,2024-04-16_17-58-25,277.34006094932556,17940.276955366135,37676,AT-MB-PC-E13,127.0.0.1,17940.276955366135,64,128,0.0,6,0.001
0.1899999976158142,0.92,0.96,0.07000000029802322,0.25999999046325684,0.19089163273375556,288.2463654279709,0.2800000011920929,0.82,0.92,0.17000000178813934,0.4099999964237213,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,0.99,0.99,1.0,1.0,0.2780226724291289,90.07934586703777,0.27000001072883606,0.82,0.92,0.1599999964237213,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2715353744541421,87.97746132314205,1713283382,,False,65,2c7942e7,2024-04-16_18-03-02,276.88571214675903,18217.162667512894,37676,AT-MB-PC-E13,127.0.0.1,18217.162667512894,65,128,0.0,6,0.001
0.1899999976158142,0.93,0.96,0.07000000029802322,0.25999999046325684,0.18776400649784417,283.5236498117447,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27356909390216994,88.63638642430305,0.27000001072883606,0.83,0.92,0.15000000596046448,0.38999998569488525,0.9,0.92,0.93,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2669825782470497,86.5023553520441,1713283650,,False,66,2c7942e7,2024-04-16_18-07-30,267.68965005874634,18484.85231757164,37676,AT-MB-PC-E13,127.0.0.1,18484.85231757164,66,128,0.0,6,0.001
0.1899999976158142,0.93,0.96,0.07000000029802322,0.25999999046325684,0.1871462800990272,282.5908829495311,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.27307290114738325,88.47561997175217,0.27000001072883606,0.83,0.92,0.15000000596046448,0.38999998569488525,0.9,0.91,0.93,0.95,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26621361072232697,86.25320987403393,1713283928,,False,67,2c7942e7,2024-04-16_18-12-08,278.104204416275,18762.956521987915,37676,AT-MB-PC-E13,127.0.0.1,18762.956521987915,67,128,0.0,6,0.001
0.18000000715255737,0.93,0.96,0.05999999865889549,0.25,0.18394330069916137,277.7543840557337,0.27000001072883606,0.83,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99,1.0,1.0,0.2714194322441831,87.93989604711533,0.27000001072883606,0.83,0.92,0.15000000596046448,0.38999998569488525,0.89,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2654221204603896,85.99676702916622,1713284203,,False,68,2c7942e7,2024-04-16_18-16-43,275.1554317474365,19038.11195373535,37676,AT-MB-PC-E13,127.0.0.1,19038.11195373535,68,128,0.0,6,0.001
0.18000000715255737,0.93,0.97,0.05999999865889549,0.25,0.17879743428025024,269.9841257631779,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27060767198786323,87.67688572406769,0.27000001072883606,0.83,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.26633371513934784,86.2921237051487,1713284475,,False,69,2c7942e7,2024-04-16_18-21-15,272.0377187728882,19310.14967250824,37676,AT-MB-PC-E13,127.0.0.1,19310.14967250824,69,128,0.0,6,0.001
0.18000000715255737,0.93,0.97,0.05999999865889549,0.23999999463558197,0.17753110387368706,268.0719668492675,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.88,0.9,0.92,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99,0.99,0.27165150734377497,88.01508837938309,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2664228618880849,86.3210072517395,1713284750,,False,70,2c7942e7,2024-04-16_18-25-50,274.50406646728516,19584.653738975525,37676,AT-MB-PC-E13,127.0.0.1,19584.653738975525,70,128,0.0,6,0.001
0.18000000715255737,0.93,0.97,0.05999999865889549,0.23999999463558197,0.17772248810687602,268.3609570413828,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.27129733636055464,87.9003369808197,0.27000001072883606,0.83,0.92,0.15000000596046448,0.38999998569488525,0.9,0.92,0.93,0.94,0.95,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2658218751994916,86.12628756463528,1713285025,,False,71,2c7942e7,2024-04-16_18-30-25,274.76797580718994,19859.421714782715,37676,AT-MB-PC-E13,127.0.0.1,19859.421714782715,71,128,0.0,6,0.001
0.18000000715255737,0.94,0.97,0.05999999865889549,0.23999999463558197,0.17583657075336437,265.5132218375802,0.27000001072883606,0.83,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2726203517321451,88.32899396121502,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2676446467270086,86.71686553955078,1713285299,,False,72,2c7942e7,2024-04-16_18-34-59,274.0872280597687,20133.508942842484,37676,AT-MB-PC-E13,127.0.0.1,20133.508942842484,72,128,0.0,6,0.001
0.17000000178813934,0.94,0.97,0.05999999865889549,0.23999999463558197,0.17412305040568704,262.92580611258745,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.9,0.92,0.93,0.94,0.95,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.274306205595717,88.87521061301231,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.26802524114832466,86.84017813205719,1713285573,,False,73,2c7942e7,2024-04-16_18-39-33,273.8006353378296,20407.309578180313,37676,AT-MB-PC-E13,127.0.0.1,20407.309578180313,73,128,0.0,6,0.001
0.17000000178813934,0.94,0.97,0.05999999865889549,0.23999999463558197,0.1712382207445751,258.5697133243084,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.27265819424280413,88.34125493466854,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.9,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2686176807332186,87.03212855756283,1713285847,,False,74,2c7942e7,2024-04-16_18-44-07,274.21695137023926,20681.526529550552,37676,AT-MB-PC-E13,127.0.0.1,20681.526529550552,74,128,0.0,6,0.001
0.17000000178813934,0.94,0.97,0.05000000074505806,0.23000000417232513,0.16835408507790786,254.21466846764088,0.27000001072883606,0.83,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.27051650990306597,87.64734920859337,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.2656104452448127,86.0577842593193,1713286161,,False,75,2c7942e7,2024-04-16_18-49-21,314.0071539878845,20995.533683538437,37676,AT-MB-PC-E13,127.0.0.1,20995.533683538437,75,128,0.0,6,0.001
0.17000000178813934,0.94,0.97,0.05000000074505806,0.23000000417232513,0.16851604409170468,254.45922657847404,0.2800000011920929,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.27636889593652736,89.54352228343487,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2707936943129257,87.73715695738792,1713286469,,False,76,2c7942e7,2024-04-16_18-54-29,308.394686460495,21303.928369998932,37676,AT-MB-PC-E13,127.0.0.1,21303.928369998932,76,128,0.0,6,0.001
0.17000000178813934,0.94,0.97,0.05000000074505806,0.23000000417232513,0.1674801744915397,252.89506348222494,0.27000001072883606,0.83,0.92,0.1599999964237213,0.4000000059604645,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2699598853050927,87.46700283885002,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2663941743473212,86.31171248853207,1713286777,,False,77,2c7942e7,2024-04-16_18-59-37,308.07754731178284,21612.005917310715,37676,AT-MB-PC-E13,127.0.0.1,21612.005917310715,77,128,0.0,6,0.001
0.17000000178813934,0.94,0.97,0.05000000074505806,0.23000000417232513,0.16519464654539595,249.44391628354788,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.2741491268446416,88.82431709766388,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.99,0.99,0.26975822407338357,87.40166459977627,1713287085,,False,78,2c7942e7,2024-04-16_19-04-45,307.51101422309875,21919.516931533813,37676,AT-MB-PC-E13,127.0.0.1,21919.516931533813,78,128,0.0,6,0.001
0.1599999964237213,0.94,0.97,0.05000000074505806,0.23000000417232513,0.16484143140892318,248.91056142747402,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99,0.2713939668495714,87.93164525926113,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26761542978110137,86.70739924907684,1713287396,,False,79,2c7942e7,2024-04-16_19-09-56,310.72740149497986,22230.244333028793,37676,AT-MB-PC-E13,127.0.0.1,22230.244333028793,79,128,0.0,6,0.001
0.1599999964237213,0.94,0.97,0.05000000074505806,0.2199999988079071,0.164549966630162,248.4704496115446,0.27000001072883606,0.83,0.92,0.1599999964237213,0.4000000059604645,0.89,0.92,0.93,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2700577309286153,87.49870482087135,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.266992308843283,86.5055080652237,1713287704,,False,80,2c7942e7,2024-04-16_19-15-04,307.99795031547546,22538.24228334427,37676,AT-MB-PC-E13,127.0.0.1,22538.24228334427,80,128,0.0,6,0.001
0.1599999964237213,0.94,0.97,0.05000000074505806,0.2199999988079071,0.1644642813464269,248.3410648331046,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.27272339165210724,88.36237889528275,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2679183683645578,86.80555135011673,1713288012,,False,81,2c7942e7,2024-04-16_19-20-12,308.085098028183,22846.32738137245,37676,AT-MB-PC-E13,127.0.0.1,22846.32738137245,81,128,0.0,6,0.001
0.1599999964237213,0.94,0.97,0.05000000074505806,0.2199999988079071,0.16230913505007494,245.08679392561316,0.28999999165534973,0.81,0.92,0.18000000715255737,0.41999998688697815,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2903116148563079,94.06096321344376,0.28999999165534973,0.81,0.92,0.17000000178813934,0.4099999964237213,0.9,0.92,0.93,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.2863863401666836,92.78917421400547,1713288321,,False,82,2c7942e7,2024-04-16_19-25-21,309.6105215549469,23155.9379029274,37676,AT-MB-PC-E13,127.0.0.1,23155.9379029274,82,128,0.0,6,0.001
