train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715728695,,False,74,f5c7fa0f,2024-05-15_01-18-15,115.43829941749573,8528.212804079056,34128,AT-MB-PC-E13,127.0.0.1,8528.212804079056,74,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715728809,,False,75,f5c7fa0f,2024-05-15_01-20-09,114.67634320259094,8642.889147281647,34128,AT-MB-PC-E13,127.0.0.1,8642.889147281647,75,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715728924,,False,76,f5c7fa0f,2024-05-15_01-22-04,115.00559687614441,8757.894744157791,34128,AT-MB-PC-E13,127.0.0.1,8757.894744157791,76,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715729038,,False,77,f5c7fa0f,2024-05-15_01-23-58,113.41997647285461,8871.314720630646,34128,AT-MB-PC-E13,127.0.0.1,8871.314720630646,77,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715729152,,False,78,f5c7fa0f,2024-05-15_01-25-52,114.27929091453552,8985.594011545181,34128,AT-MB-PC-E13,127.0.0.1,8985.594011545181,78,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715729267,,False,79,f5c7fa0f,2024-05-15_01-27-47,114.88966155052185,9100.483673095703,34128,AT-MB-PC-E13,127.0.0.1,9100.483673095703,79,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715729382,,False,80,f5c7fa0f,2024-05-15_01-29-42,114.48204517364502,9214.965718269348,34128,AT-MB-PC-E13,127.0.0.1,9214.965718269348,80,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715729496,,False,81,f5c7fa0f,2024-05-15_01-31-36,114.3297188282013,9329.29543709755,34128,AT-MB-PC-E13,127.0.0.1,9329.29543709755,81,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715729611,,False,82,f5c7fa0f,2024-05-15_01-33-31,114.97840523719788,9444.273842334747,34128,AT-MB-PC-E13,127.0.0.1,9444.273842334747,82,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715729725,,False,83,f5c7fa0f,2024-05-15_01-35-25,114.02734351158142,9558.301185846329,34128,AT-MB-PC-E13,127.0.0.1,9558.301185846329,83,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715729840,,False,84,f5c7fa0f,2024-05-15_01-37-20,115.3017008304596,9673.602886676788,34128,AT-MB-PC-E13,127.0.0.1,9673.602886676788,84,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715729954,,False,85,f5c7fa0f,2024-05-15_01-39-14,114.28769397735596,9787.890580654144,34128,AT-MB-PC-E13,127.0.0.1,9787.890580654144,85,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715730070,,False,86,f5c7fa0f,2024-05-15_01-41-10,115.84656739234924,9903.737148046494,34128,AT-MB-PC-E13,127.0.0.1,9903.737148046494,86,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715730185,,False,87,f5c7fa0f,2024-05-15_01-43-05,114.84653639793396,10018.583684444427,34128,AT-MB-PC-E13,127.0.0.1,10018.583684444427,87,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715730300,,False,88,f5c7fa0f,2024-05-15_01-45-00,115.00994801521301,10133.59363245964,34128,AT-MB-PC-E13,127.0.0.1,10133.59363245964,88,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715730415,,False,89,f5c7fa0f,2024-05-15_01-46-55,115.17743253707886,10248.77106499672,34128,AT-MB-PC-E13,127.0.0.1,10248.77106499672,89,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715730529,,False,90,f5c7fa0f,2024-05-15_01-48-49,114.09950280189514,10362.870567798615,34128,AT-MB-PC-E13,127.0.0.1,10362.870567798615,90,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715730645,,False,91,f5c7fa0f,2024-05-15_01-50-45,115.42393612861633,10478.29450392723,34128,AT-MB-PC-E13,127.0.0.1,10478.29450392723,91,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715730759,,False,92,f5c7fa0f,2024-05-15_01-52-39,113.94688415527344,10592.241388082504,34128,AT-MB-PC-E13,127.0.0.1,10592.241388082504,92,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715730874,,False,93,f5c7fa0f,2024-05-15_01-54-34,115.27679705619812,10707.518185138702,34128,AT-MB-PC-E13,127.0.0.1,10707.518185138702,93,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715730989,,False,94,f5c7fa0f,2024-05-15_01-56-29,114.9009211063385,10822.41910624504,34128,AT-MB-PC-E13,127.0.0.1,10822.41910624504,94,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715731105,,False,95,f5c7fa0f,2024-05-15_01-58-25,115.49909710884094,10937.918203353882,34128,AT-MB-PC-E13,127.0.0.1,10937.918203353882,95,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715731220,,False,96,f5c7fa0f,2024-05-15_02-00-20,115.30847883224487,11053.226682186127,34128,AT-MB-PC-E13,127.0.0.1,11053.226682186127,96,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715731335,,False,97,f5c7fa0f,2024-05-15_02-02-15,115.57232880592346,11168.79901099205,34128,AT-MB-PC-E13,127.0.0.1,11168.79901099205,97,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715731451,,False,98,f5c7fa0f,2024-05-15_02-04-11,115.20670485496521,11284.005715847015,34128,AT-MB-PC-E13,127.0.0.1,11284.005715847015,98,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715731567,,False,99,f5c7fa0f,2024-05-15_02-06-07,116.11433577537537,11400.12005162239,34128,AT-MB-PC-E13,127.0.0.1,11400.12005162239,99,64,3,0.001
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1715731682,,False,100,f5c7fa0f,2024-05-15_02-08-02,115.21680808067322,11515.336859703064,34128,AT-MB-PC-E13,127.0.0.1,11515.336859703064,100,64,3,0.001
