train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.67,0.63,0.62,0.62,0.72,0.6338968417223763,21.55249261856079,0.6,0.62,0.39,0.48,0.63,0.7044681906700134,3.522340953350067,1712908626,,True,15,f12c8c8b,2024-04-12_09-57-06,99.1495680809021,1515.8402616977692,115176,jyn,131.130.125.89,1515.8402616977692,15,256,10,0.2,0.001,f12c8c8b
0.56,0.57,0.03,0.05,0.57,0.7737996017231661,26.309186458587646,0.52,0.0,0.0,0.0,0.47,0.8505895972251892,4.252947986125946,1712908493,,True,5,07a3dd20,2024-04-12_09-54-53,63.28982949256897,326.68396615982056,115410,jyn,131.130.125.89,326.68396615982056,5,128,6,0.5,1e-05,07a3dd20
0.93,0.91,0.93,0.92,0.99,0.1469663051504861,4.996854375116527,0.75,0.75,0.71,0.73,0.8,0.8113960206508637,4.056980103254318,1712911959,,True,100,f263a84b,2024-04-12_10-52-39,47.04092526435852,3458.0291097164154,115541,jyn,131.130.125.89,3458.0291097164154,100,128,3,0.0,0.001,f263a84b
0.84,0.81,0.83,0.82,0.93,0.3485487287535387,11.850656777620316,0.72,0.73,0.67,0.7,0.8,0.6308855652809143,3.1544278264045715,1712920070,,True,100,23617a02,2024-04-12_13-07-50,107.23009538650513,11433.911156892776,115648,jyn,131.130.125.89,11433.911156892776,100,128,10,0.2,0.0001,23617a02
0.5,0.47,0.9,0.61,0.61,0.7437846660614014,25.288678646087646,0.49,0.48,0.83,0.61,0.53,0.7655732750892639,3.8278663754463196,1712910199,,True,5,0f14b517,2024-04-12_10-23-19,33.079529762268066,179.06448483467102,115928,jyn,131.130.125.89,179.06448483467102,5,128,3,0.2,1e-05,0f14b517
0.86,0.84,0.86,0.85,0.93,0.34011368015233207,11.56386512517929,0.69,0.65,0.74,0.69,0.75,0.6671140670776368,3.3355703353881836,1712913747,,True,45,1461c8cb,2024-04-12_11-22-27,78.54462742805481,3541.072921037674,116040,jyn,131.130.125.89,3541.072921037674,45,256,6,0.0,0.0001,1461c8cb
0.55,0.43,0.04,0.07,0.48,0.7940514210392448,26.99774831533432,0.52,0.0,0.0,0.0,0.38,0.7831069350242614,3.9155346751213074,1712912542,,True,5,86e9c3a9,2024-04-12_11-02-22,101.83620500564575,575.3610000610352,119899,jyn,131.130.125.89,575.3610000610352,5,64,10,0.5,1e-05,86e9c3a9
0.56,0.57,0.03,0.05,0.57,0.7737991336513969,26.30917054414749,0.52,0.0,0.0,0.0,0.47,0.8505998849868774,4.252999424934387,1712912860,,True,5,4cf02294,2024-04-12_11-07-40,61.976613998413086,311.59917306900024,120183,jyn,131.130.125.89,311.59917306900024,5,256,6,0.5,1e-05,4cf02294
0.89,0.89,0.88,0.88,0.97,0.22316692484652295,7.58767544478178,0.74,0.75,0.69,0.72,0.82,0.7600078403949737,3.8000392019748688,1712918767,,True,100,f93c392e,2024-04-12_12-46-07,58.155762672424316,5898.5311686992645,120345,jyn,131.130.125.89,5898.5311686992645,100,128,6,0.0,0.001,f93c392e
0.79,0.74,0.83,0.78,0.88,0.44449711152735877,15.112901791930199,0.61,0.64,0.42,0.5,0.75,0.7423009753227234,3.711504876613617,1712917074,,True,45,00ac6b69,2024-04-12_12-17-54,69.29414439201355,3319.1104180812836,120843,jyn,131.130.125.89,3319.1104180812836,45,256,6,0.2,0.001,00ac6b69
0.94,0.92,0.94,0.93,0.99,0.13778679441277156,4.684751010034233,0.72,0.7,0.72,0.71,0.8,0.8703247427940368,4.351623713970184,1712920665,,True,100,22b41834,2024-04-12_13-17-45,32.22069716453552,3583.4340546131134,121880,jyn,131.130.125.89,3583.4340546131134,100,128,3,0.0,0.001,22b41834
0.94,0.93,0.94,0.93,0.99,0.14301443609463818,4.862490827217698,0.72,0.72,0.68,0.7,0.8,0.8480504333972931,4.2402521669864655,1712921833,,True,100,91f6cfbe,2024-04-12_13-37-13,30.36437201499939,3059.5193190574646,122813,jyn,131.130.125.89,3059.5193190574646,100,128,3,0.0,0.001,91f6cfbe
0.74,0.69,0.74,0.72,0.81,0.5340667463400784,18.158269375562668,0.59,0.69,0.25,0.37,0.68,0.8554951071739196,4.277475535869598,1712921099,,True,15,5d111403,2024-04-12_13-24-59,66.15001845359802,1021.724555015564,123627,jyn,131.130.125.89,1021.724555015564,15,128,6,0.0,0.001,5d111403
0.76,0.72,0.75,0.74,0.84,0.4933382097412558,16.773499131202698,0.64,0.6,0.69,0.65,0.67,0.796923816204071,3.9846190810203552,1712921246,,True,15,92fb7ca3,2024-04-12_13-27-26,36.154865980148315,573.9112606048584,123824,jyn,131.130.125.89,573.9112606048584,15,128,3,0.0,0.001,92fb7ca3
0.69,0.66,0.61,0.63,0.74,0.5997923314571381,20.392939269542694,0.56,0.54,0.44,0.49,0.59,0.9325374484062194,4.662687242031097,1712921438,,True,5,330705cb,2024-04-12_13-30-38,65.67918062210083,332.17285919189453,123988,jyn,131.130.125.89,332.17285919189453,5,128,6,0.0,0.001,330705cb
0.74,0.7,0.73,0.72,0.82,0.5440853089094162,18.49890050292015,0.61,0.69,0.33,0.45,0.68,0.8067793667316436,4.033896833658218,1712922263,,True,15,79dad036,2024-04-12_13-44-23,64.6017918586731,1009.9253895282745,124104,jyn,131.130.125.89,1009.9253895282745,15,128,6,0.0,0.001,79dad036
0.93,0.92,0.93,0.92,0.99,0.1420096383868333,4.828327705152333,0.7,0.7,0.67,0.68,0.79,0.9890881299972534,4.945440649986267,1712924711,,True,100,7e8d9a66,2024-04-12_14-25-11,28.82218360900879,3266.150677919388,124225,jyn,131.130.125.89,3266.150677919388,100,128,3,0.0,0.001,7e8d9a66
0.75,0.71,0.72,0.72,0.83,0.5028677819406285,17.09750458598137,0.67,0.64,0.68,0.66,0.68,0.7338348269462586,3.6691741347312927,1712922323,,True,15,bdb59fa9,2024-04-12_13-45-23,32.422478675842285,484.55947399139404,124385,jyn,131.130.125.89,484.55947399139404,15,128,3,0.0,0.001,bdb59fa9
0.73,0.68,0.75,0.71,0.81,0.5362605031798867,18.23285710811615,0.6,0.62,0.43,0.51,0.68,0.8264902710914612,4.132451355457306,1712923352,,True,15,7f5f2c34,2024-04-12_14-02-32,69.76522374153137,1082.776703596115,124552,jyn,131.130.125.89,1082.776703596115,15,128,6,0.0,0.001,7f5f2c34
0.95,0.93,0.95,0.94,0.99,0.12696562395157182,4.316831214353442,0.74,0.74,0.69,0.71,0.8,0.9833951711654663,4.9169758558273315,1712925197,,True,100,b6db2daf,2024-04-12_14-33-17,27.756349802017212,2866.7140793800354,124648,jyn,131.130.125.89,2866.7140793800354,100,128,3,0.0,0.001,b6db2daf
